Normal,Status
simpan sst biarin cepat naik muat,Netral
tenang pinggir gerak tp dikumpulin,Netral
tahan,Netral
jebol tunggu,Netral
lower bb hantam wait until no lower low before entrering lower low diam lbb,Netral
vcp rally thank you,Positif
lq ma prank bosan still looks,Positif
tp salah tp arah tanggal,Positif
asyikk mini gas,Positif
tolak tancap gas,Positif
moga ara,Positif
tembus pattern candle morning confirm,Positif
gas,Positif
reminder northstar suntik dana startup milik erick thohir pt mahaka radio integra tbk beli berita beli niscaya gerak mudah rubah fear greed tinggal request berita cnbc,Positif
naik lesat bebrapa tp keren naik trsan,Positif
roket roket roket roket roket roket aaaannddd,Positif
juara,Positif
topang cantik yep gapernah bohong angkat beda angkat,Positif
next next roket,Positif
next next,Positif
topang cantik betullll,Positif
topang cantik,Positif
bca balap rebut posisi,Positif
serok inves,Positif
ara nafsu naik,Positif
salah jelasin bagus support resistant area area pintu tabrakin bagus ngejelasin dynamic support resisten pakai ma insight,Positif
porsi ajar cum ri,Positif
nana ri pegang tp putus rinya atao,Positif
feeling tp tp duluklo masuk,Positif
amiiin diatad prediksi salah,Positif
amiiin,Positif
amiiin,Positif
fokus yes regardless invest trading pantau big trendnya,Positif
next,Positif
break potensi prediksi kuat bkl,Positif
next,Positif
feeling iniijo tipis break potensi,Positif
naik puncak,Positif
mudah close tembus kisar suport br,Positif
mudah mudah close roket roket,Positif
story nanjak isu merger akuisisi caplok porsi,Positif
tunggu bawah moga jemput,Positif
story nanjak isu merger akuisisi,Positif
oke,Positif
tipe all in sisa dana loss kepe ajar salah cl cuan kotos beli,Positif
roket roket,Positif
naim pilot sopir,Positif
tinggal moga hijau royo porto,Positif
jual bersih,Positif
saran rajin cl so far start modal tumbuh lumayan,Positif
mah mending bingung balikkin modal cuan mah bdo hilang fokus balikin modal resiko revenge trade nekat minus trading fokus bangun porto profit scara konsisten,Positif
tarik sis semongko,Positif
tembus tp,Positif
haka,Positif
ayo nabrak,Positif
tunggu haka,Positif
tembus,Positif
tembus,Positif
haka big akumulasi kemairn,Positif
net buy,Positif
kondisi kerja usaha oke pandemi,Positif
senang pribadi,Positif
haka,Positif
mending dividen normal sgitu kisar ideal staon,Positif
jual lq cakep dividen cicil,Positif
dividen lumayan,Positif
aowkk naik turun aduh average,Positif
angkat indeks rebound,Positif
asi sentuh ma monthly moga kuat,Positif
naik turun psikologi bikin naik turun murni market big cap bikin naik turun naik turun big cap asing,Positif
semalem posting high tv yahoo fin,Positif
celah masuk momen ambil,Positif
galau shake market,Negatif
guyur hati hati bandar mindahin barang moga uptrend,Negatif
dampak data inflasi jelek market inflasi tinggi inflasi ngikutin wallstreet terombang ambing narasi sengaja media trade aja,Negatif
its just cycle lupa indeks running cuan nov hilang hiks,Negatif
kencang doa biar lebaran kasih thr berkah hutang,Negatif
merah kluarin news ritel kabur market belah,Negatif
paham line reader bpk hijau ati candle,Negatif
berat bawah iyah owe pindah duduk gerbong,Negatif
awas bandar ugal jamgan nasib kaya arb jilid,Negatif
naik puncak suspend,Negatif
tunggu bawah,Negatif
mah mending bingung balikkin modal cuan mah bdo hilang kejar ruwet bawa enjoy pasrah,Negatif
bisnis sesal sesal cl,Negatif
bisnis sesal sesal cl,Negatif
dividen lumayan tahan dividen banting arb,Negatif
big cap bikin naik turun naik turun big cap asing asing net sell pengaruh psikologis bandar ritel sell,Negatif
trader investor mati susah asi pbv naik susah turun bablas,Negatif
fase nulis nada maybe markets just aren for capitulation depression,Negatif
insight target long run jebol ma buka gembok,Netral
bagus hold sambut lebaran konsumer,Netral
pantau news buyback kayak tarik disclaimer on tarik rebut,Positif
pantau news buyback kayak tarik disclaimer on,Positif
galak galakin tp senang pd yiha sabar rebound tp alam analisa pribadi senang cuan emiten ganti,Positif
nyata bikin sideway hajar buyback,Positif
ayo antri koreksi rheumasonnya rheumasonnya tp tahap sisa cuan porto tunggu kasih koreksi tp tp kabur tp mayan cl ganti,Positif
syukur blom kena sakit dianalisa tebal mantap incer tp bikin base masuk terljr masuk sabar,Positif
syukur blom kena sakit dianalisa tebal,Positif
breakout stasiun target,Positif
blim info ha lap ri sila cek idx,Positif
blim info ha lap ri,Positif
networth triliun,Positif
realita gera hargasaham kaya naik kencang,Positif
cl masuk moga putus,Positif
dkt ath mantap,Positif
donor,Positif
lihat tuju buyback emiten tahan buyback jual hasil buybacknya simpan treasury expired,Positif
nyanggah bikin ssp fase pusing htf atao ssp fase bagus pantengin salah saran biar fomo htf ssp,Positif
saha paham mekanisme coba lihat history sept buyback lihat historis lihat tuju buyback emiten tahan buyback bawah nilai wajar atao undervalued,Positif
ngarti bagus tutup sebutin,Positif
regional dukung hangseng nikkei tarik moga,Positif
tutup cantik atao gemas bikin ssp weekly candle,Positif
bandar zp kebangentan hajar buyback pakai kim eng,Positif
tutup cakep tutup cantik atao gemas,Positif
bo,Positif
tp atao,Positif
tutup cakep tp amanin cuan,Positif
tutup cakep,Positif
gas,Positif
nyata bikin sideway hajar,Positif
bk surup beli,Positif
kasi beli id jual bentar tinggal naik target menit transaksi,Positif
waw,Positif
rebound,Positif
aduh haka,Positif
kasi beli id jual bentar tinggal naik,Positif
happy cuan,Positif
jarum muncul,Positif
buy if break,Positif
ayo sesi,Positif
break,Positif
agan masuk cocol,Positif
masuk tinggi,Positif
lomba ri bagus,Positif
aduh ngebut tuju stabil naik manis sopan ri berita ara uma how high can go ri ngarep tebus min,Positif
regional hijau royo digital murah,Positif
bareng na haka haka hearts hearts,Positif
roket kena roket bablas,Positif
ajar tektok ni amunisi sesi seru ara atao jarum suntik ara ciiiii,Positif
tunggu ri cuan beli terbang,Positif
keren tunggu tunggu ri,Positif
bandar akumulasi,Positif
potensi cnh,Positif
gila rups atao gana,Positif
gila,Positif
gendeng modalin kerek sesi,Positif
jebol ceilingnya moga jebol nembusin ath,Positif
ganti rui gilir yiha yiha always yiha,Positif
resist kuat support kuat jebol ceilingnya,Positif
happy cuan,Positif
samenya yiha yiha yiha yiha yiha yiha yiha yiha yiha infinity ganti rui gilir yiha yiha,Positif
maha brangkat,Positif
happy cuan,Positif
hold lumayan porto tp hold keras ipo stock split ri,Positif
cuan kotos sewa pesawat pribadi lebaran terbang,Positif
bawa rp selamat pohai analisa on track,Positif
tp tp ben longsor kyanya,Positif
tp,Positif
dasar naik ri kena uma naik dasar ara kena uma,Positif
ca ca,Positif
how high can go,Positif
waduhwaduhh naik ugal kena uma suka,Positif
waduhwaduhh naik ugal biar biar barang bawah lihat sesi,Positif
waduhwaduhh naik ugal,Positif
diam hijau,Positif
senang sales,Positif
haka,Positif
terima kasih berkat hold mantap,Positif
wmuunya bandar akumulasi tunggu cl masuk biar terbang baby chick,Positif
wmuunya bandar akumulasi,Positif
mohon maaf rumor akusisi asi,Positif
break resis break resit atao masuk reversal trend tuju,Positif
dividen,Positif
tuju,Positif
bentar mudah tarik,Positif
rumours on market bidder digital colony naver line range bid sadis masuk akuisisi north group gila akuisisi jual beli usaha,Positif
coal nikel minggir ayam tampil,Positif
gila strong,Positif
selamat selamat,Positif
mantap,Positif
selamat,Positif
ara,Positif
nama nasib beda resist kuat support kuat,Positif
kali uji resist muat break ceilingnya,Positif
prospek cerah ni uptrend tinggal story,Positif
kayak konsolidasi bawah kecuali bandar sabar ritel traders masuk pantau antri,Positif
gara pom cuan kotos,Positif
kali uji resist,Positif
aduh ngebut kena tp skeptis segitu gila tantang ngebut,Positif
ampun roket,Positif
putus lihat doge terbang,Positif
aduh ngebut favorit ben cik rui,Positif
aduh ngebut niy slow biar jatuh sakit,Positif
aduh ngebut,Positif
masuk right issue kasih cuan telat masuk tunggu telat buka laptop tinggal tunggu bagus masuk,Positif
akuisisi modal limpah after ri tender offernya,Positif
asing masuk beli jual sdikitpun bk masuk brosum asing acum nett buy mudah lihat jaga ayo gabung tarrikan haka,Positif
volume,Positif
terima kasih berkat hold tp paruh masuk koreksi,Positif
bk net buy asing masuk,Positif
yp cuan lebar,Positif
ancang,Positif
bikin support,Positif
goreng,Positif
mentok resist out ketemu yap tp,Positif
mentok resist out ketemu,Positif
bk net buy,Positif
naik rf jual dana turun terbang roket roket roket,Positif
ayo pelan,Positif
tembus,Positif
mantap bill buy on breakout,Positif
nakal,Positif
moga manggung,Positif
moga false promise,Positif
bangun,Positif
sales senang,Positif
happy cuan,Positif
happy cuan,Positif
roket roket,Positif
go go,Positif
keren pantau moga haka ara,Positif
iseng gas,Positif
ayo,Positif
ara roket roket,Positif
roket roket roket,Positif
bidik naik alias janji janji realize cuan,Positif
rumah potong ayam,Positif
naik kalah,Positif
coba kasih stock pick dadak bangun silent readernya mayoritas instan kasih pilih chart stockpick tinggal sesuai buy aja bagus,Positif
roket,Positif
saran coin pegang cuan jual paruh cumdate paruh tebus ri andai ri bagus syukur hukum probabilitas habis ri naik pakai cuan tp beli,Positif
saran coin pegang cuan jual paruh cumdate paruh tebus ri andai ri bagus syukur pegang paruh andai ri bapuk syukur amanin cuan paruh,Positif
kuat nanjak moga hijau tembus,Positif
miris sukses ri warrant iseng bikin kalkulasi untung tebus,Positif
target rebu,Positif
potensi pompom barang,Positif
kaya rb ahli candle cfa astronomi suara potensi pompom barang,Positif
aladin gas gas pakai rem,Positif
aladin gas,Positif
naik,Positif
emgnya suspend buka suspend tp buka suspend ara gas ngebut sprt,Positif
keluarin report loh kaya rb ahli candle cfa astronomi suara,Positif
cari pundamental bagus hijau screening fundamental kepentok fundamental bagus makim guyur,Positif
legend arb cari pundamental bagus hijau,Positif
bandar kasih kode nge bid rb,Positif
kuat nanjak,Positif
dadak terbang,Positif
mantab,Positif
happy cuan penasaran nama ipo ara tp takut habis naik jual liatin kayak bid oke masuk aplikasi pakar let your profit run kesini rumor mini lucky skr biar mini hati senang habis suspend buang takut arb,Positif
happy cuan,Positif
mtpi yes yes,Positif
bagus ara pokoke suspend gurih sesuai titip ara santai naik kaya,Positif
soon to sun,Positif
ayo pompom rekomendasi,Positif
gas,Positif
ara roket roket,Positif
gas,Positif
shopee white check wkwkwkwkw lihat animo bagus bursa moncer,Positif
rups dividen sethn dpn perak,Positif
ayo,Positif
bolak tp,Positif
cicil dividen bos,Positif
cicil dividen rups,Positif
cicil dividen trap,Positif
cicil dividen,Positif
cuan cuan,Positif
slow but,Positif
ayo naik tinggi,Positif
ara,Positif
tok roket roket roket haka lumayan ekor ayam impor,Positif
roket roket roket,Positif
lihat weekly handlenya,Negatif
cnbc update untung cnbc kayak loss,Negatif
turun ayo,Negatif
suda turun,Negatif
tanda,Negatif
gas,Negatif
ente kali mah santuyyy masuk watch list goreng koresterol tinggi,Negatif
arb,Negatif
paraah arb untun,Negatif
longsor alias arb today,Negatif
ri tentatif,Negatif
induk so mancing ritel right issue iming trading waran,Negatif
clnya lambat ajar chart support resisten tradinglah lambat cl nyangka ambrol chart bagus,Negatif
tanggal tunggu delisting kayak bap,Negatif
rebu rebu blom,Negatif
rebu rebu,Negatif
ara fimp arb seram banding arb,Negatif
narik nyata,Negatif
chart ara arb naik ritme arb,Negatif
canggih ni sis balikin jt cuan habis balikkin modal susah kena apes,Negatif
aktor lawak,Negatif
trauma sodaranya ciduk sabar,Negatif
koreksi turun bawah suport kuat,Negatif
cl ayoo cutloss,Negatif
cl,Negatif
bandar tega expired date,Negatif
bandar tega kya stlah exdate arb mlm,Negatif
bandar tega orang dividen yield wajar banting,Negatif
bandar tega,Negatif
kna suspend level pd cemas,Negatif
tunggu sabar lagj ri pethakilan gembok manis hilang kunci muat tebus,Netral
tunggu ri tunggu sabar lagj ri,Netral
mantap mua kotos masuk note hold lumayan porto tp hold keras ipo disclaimer on stockpick,Netral
mantap mua kotos masuk note tunggu koreksi gel,Netral
hold cicak komodo,Netral
hold kencang masuk,Netral
semangat moga break ath putar dicelupin jilat terima kasih berkat hold,Netral
moga gatel jual pasang ts lupa salah tahan gatel,Netral
jual hold,Netral
still hold konfirmasi break habis tp gocek rebuy,Netral
ikuuut tabung tua gocap,Netral
liat bk sales rui gembok,Netral
cocok hold,Netral
asi cocok pakai investasi,Netral
investasi jangka bagus asi,Netral
tarik tahan,Netral
cocok tahan jangka,Netral
hold mah sip,Netral
hold,Netral
investasi cocok,Netral
simpan,Netral
asi cocok simpan,Netral
simpan,Netral
hold loh,Netral
tahan jual,Netral
simpan,Netral
hold bagus,Netral
tunggu naik,Netral
tunggu worth,Netral
hold,Netral
hold hati hati,Netral
halt hold,Netral
jual halt,Netral
tunggu stabil,Netral
stabil jual mending hold,Netral
hold usaha fundamental bagus,Netral
fundamental bagus mah simpan,Netral
cek fundamental simpan,Netral
usaha milik fundamental bagus cocok simpan,Netral
simpan,Netral
nge halt,Netral
fundamental usaha bagus cocok simpan,Netral
simpan jangka,Netral
gembok,Netral
kunci,Netral
orang gembok asi,Netral
gembok lumayan jangka,Netral
kunci fundamental bagus,Netral
kunci asi,Netral
asi cocok gembok,Netral
asi long run,Netral
maksud long run hold,Netral
long run long keep,Netral
long keep tahan,Netral
coba simpan tenggat lana,Netral
ubah hold atao halt atao keeo,Netral
tetangga keep long run,Netral
keep asi kali,Netral
target long run bagus,Netral
hold cum date,Netral
negatif hold,Netral
rugi niat investasi mending hold,Netral
atao tunggu normal,Netral
simpan cuan,Netral
naik simpan,Netral
suka hold cl,Netral
cl rugi mending hold,Netral
tetangga cl tunggu stabil,Netral
cl alangkah simpan,Netral
gembok,Netral
to mending hold,Netral
analisa kena usaha bagus simpan,Netral
hold fundamental bagus,Netral
bagus hold hitung hitung investasi,Netral
bagus simpan jangka,Netral
simpan,Netral
hold,Netral
bagus hold,Netral
hold jangka untung,Netral
tunggu untung,Netral
tunggu jangka,Netral
tunggu,Netral
simpan,Netral
simpan naik,Netral
simpan potensi bagus,Netral
simpan nua naik banyaj,Netral
stay,Netral
bagus stay saha,Netral
stay,Netral
sabar tunggu,Netral
bagus sabar,Netral
kunci,Netral
layak kunci,Netral
kunci,Netral
hendro kunci,Netral
tahan,Netral
tahan,Netral
tahan,Netral
tahan cuan,Netral
jual tahan saha,Netral
tahan cuan,Netral
untung tahan bagus,Netral
bagus longterm pokok,Netral
hold,Netral
hitung hitung tabung,Netral
tabung cuan,Netral
bagus loh kunci,Netral
kunci masuk peti gembok,Netral
biar untung kunci buka,Netral
dikumpulin,Netral
dikumpulin jangka untung,Netral
tahan bagus longterm,Netral
stay,Netral
potensi bagus simpan,Netral
coba simpan,Netral
masuk peti,Netral
gembok,Netral
gembok,Netral
tabung pokok,Netral
tabung,Netral
bagus long run,Netral
efek long term bagus,Netral
astra bagus simpan potensi,Netral
stay situ,Netral
untung simpan,Netral
masuk porto gembok,Netral
dikumpulin,Netral
potensi bagus kumpulin,Netral
sabar untung,Netral
sabar jual,Netral
sabar untung,Netral
wait jual,Netral
hold,Netral
hold hadiah tarik,Netral
tahan jangka,Netral
potensi bagus hold,Netral
hold untung,Netral
tunggu jual,Netral
tunggu sabar buah hasil,Netral
tabung,Netral
bagus longterm,Netral
jual sia sia mending simpan,Netral
simpan kunci porto,Netral
masuk peti kunci,Netral
tabung long run bagus,Netral
hold untung,Netral
stay sabar untung,Netral
potensi bagus,Netral
fundamental bagus bagus simpan,Netral
simpan tenang,Netral
percaya mending simpan,Netral
simpan jangka,Netral
gembok,Netral
fundamental bagus kunci,Netral
stay,Netral
ngeyel tabung jual,Netral
mending hold biar hasil cuan,Netral
stay,Netral
tahan biar hasil untung,Netral
wait jual,Netral
longterm,Netral
tabung cerah,Netral
saran tahan,Netral
bagus tahan,Netral
kunci,Netral
pokok lepas masukin gembok,Netral
tabung bagus,Netral
hold,Netral
rekomendasi hold,Netral
tahan,Netral
hold,Netral
stay,Netral
mending stay,Netral
aduh salah langkah hold,Netral
masuk peti porto,Netral
tahan hold,Netral
hold,Netral
hold gara mentor simpan,Netral
stay situ bagus,Netral
tabung,Netral
bagus tabung,Netral
beli tabung,Netral
beli hold jangka,Netral
beli tunggu jual,Netral
beli stay situ,Netral
loyo,Negatif
loyo,Negatif
loyo,Negatif
loyo,Negatif
loyo,Negatif
asi loyo,Negatif
loyo,Negatif
loyo suram,Negatif
asi suram,Negatif
tumbuh kering loyo,Negatif
loyo atm,Negatif
suram pokok asi,Negatif
suram asi,Negatif
susah suram,Negatif
suram jual,Negatif
beli suram,Negatif
beli loyo,Negatif
loyo suram,Negatif
bagus loyo,Negatif
jelek,Negatif
ambrol bawah,Negatif
ambrol,Negatif
usaha illegal,Negatif
asi loss,Negatif
merah mulu asi,Negatif
down beli,Negatif
pesimis naik,Negatif
pesimis bagus,Negatif
pesimis,Negatif
rugi,Negatif
beli takut rugi,Negatif
gagal,Negatif
gagal beli,Negatif
gagal beli,Negatif
gagal beli,Negatif
gagal beli,Negatif
ledak bom,Negatif
asi bom,Negatif
arb asi,Negatif
aduh beli,Negatif
low,Negatif
turun,Negatif
turun turun,Negatif
hilang minat atnm,Negatif
hilang minat,Negatif
cl turun,Negatif
set stoploss,Negatif
cutloss rugi,Negatif
bottom,Negatif
putus astra,Negatif
cut loss rugi,Negatif
sell,Negatif
khawatir,Negatif
ngamuk,Negatif
awas kena prank,Negatif
miris lihat,Negatif
turun curam,Negatif
curam,Negatif
sangkut sell rugi,Negatif
sangkut asi,Negatif
sedih lihat,Negatif
usaha buruk,Negatif
buruk turun,Negatif
sakit turun,Negatif
hancur,Negatif
stuck situ situ,Negatif
rendah minat beli,Negatif
kacau,Negatif
jebak beli turun,Negatif
kena suspend gara gara arb,Negatif
lesu,Negatif
sepi orang beli situ,Negatif
beban,Negatif
sesal beli kalu ujung ujung turun,Negatif
selesai,Negatif
