,Data,User,Pesan,Saham,Jam,Tanggal,Status
707,708,Vid,"aman kok ipot.. ini sy baru bs order.. kalo HP terlalu jadul emank ad batas maximal update app version..
semua app jg ad batas maximal ny. 
SUPAYA KITA BELI HP BARU TERUS..

versi desktop n hp saya aman krn baru order",AMAN,10:28:21 AM,Tuesday April 6 2021,Hapus
708,709,Lida,"Ipot app update kmrn pagi trus gak bisa jual beli, dan banyakyang protes ke twitter jawabannya sama kalau masih error pindah platform sementara. Tapi kalau hp android keluaran baru aman kayaknya. HP saya sudah jadul androidnya","AMAN,TRUS",10:25:44 AM,Tuesday April 6 2021,Hapus
709,710,Erwin Smith,"Membalas : kok bisa DGIK ya? apakah clue nya memang mengarah ke DGIK?
Gatau jg sya om   coba tnya @tommyhermes",DGIK,10:25:44 AM,Tuesday April 6 2021,Hapus
710,711,Muhammad Kurniawan,"Membalas : Kode hambalang DGIK ya om?
kok bisa DGIK ya? apakah clue nya memang mengarah ke DGIK?",DGIK,10:24:16 AM,Tuesday April 6 2021,Hapus
711,712,Vetty Wei,"Membalas : Sama. Trus cs nya bilang pakai platform lain dulu
Pakainya ipot apa bu? Ipot go suka lemod...sy pake ipot spt",TRUS,10:23:52 AM,Tuesday April 6 2021,Hapus
712,713,Dimas Prakoso,"Membalas : Sama. Trus cs nya bilang pakai platform lain dulu
Wah kacau ipot...",TRUS,10:22:02 AM,Tuesday April 6 2021,Hapus
713,714,Wahyu Rizky,"Membalas : Kode hambalang DGIK ya om?
Otw 700 ini  ",DGIK,10:21:17 AM,Tuesday April 6 2021,Positif
714,715,Tommy Hermes,"Membalas : Kode hambalang DGIK ya om?
Ya om, Hambalang akan di lanjutkan di era Jokowi",DGIK,10:21:03 AM,Tuesday April 6 2021,Hapus
715,716,Erwin Smith,"Membalas : Punya Lord Bennix yg belum jalan cuma DGIK yah
Kode hambalang DGIK ya om?",DGIK,10:19:37 AM,Tuesday April 6 2021,Hapus
716,717,Tommy Hermes,"Membalas : punya nya lord bennix mulai jalan
Punya Lord Bennix yg belum jalan cuma DGIK yah",DGIK,10:14:27 AM,Tuesday April 6 2021,Hapus
717,718,Lida,"Membalas : Ipot setelah update malah gbs pasang order..apakah ada yg mengalami hal serupa?
Sama. Trus cs nya bilang pakai platform lain dulu",TRUS,10:12:43 AM,Tuesday April 6 2021,Hapus
718,719,Yudha,"Membalas : lg koreksi dalam..banyak bear div koin2an kmrn..mao masuk ga jadi.. banyak yg invest..ga pakai sl di koin..serem..
Inilah yg saya takutkan   gaada batas arb kl anjlok bs ludes aplg gapake sl",KOIN,10:11:52 AM,Tuesday April 6 2021,Negatif
719,720,Tony Iskandar,Harga BRIS sudah kalah jauh dgn BANK luar biasa,"BANK,BRIS",10:10:54 AM,Tuesday April 6 2021,Hapus
720,721,Erich,"Membalas : Ada indikator lucu ni, baru sehari ini si, biasanya TT Coin postnya ara, hr ini dr pagi tak liat kok sepi, apakah tandanya ihsg
lg koreksi dalam..banyak bear div koin2an kmrn..mao masuk ga jadi..  banyak yg invest..ga pakai sl di koin..serem..",KOIN,10:07:47 AM,Tuesday April 6 2021,Negatif
721,722,Billy,"aisa, BO",AISA,10:01:04 AM,Tuesday April 6 2021,Positif
722,723,Bapakne Naila,"Membalas : Kalo jaman skrang yg penting uang... pak jafar @wealth88 alangkah lebih baik apabila sebelum berstatement diperhatikan indikator
Gpp, minervini perlu 5 tahun, mungkin bapakjafar perlu 4 tahun 11 bulan    ",UANG,9:59:51 AM,Tuesday April 6 2021,Hapus
723,724,Jauhari,"Membalas : berat utk AGRO liat LQ nya.
Lq itu apa?",AGRO,9:56:52 AM,Tuesday April 6 2021,Hapus
724,725,Hendra Choo,SSMS itu lumayan. coba d cek.,SSMS,9:49:49 AM,Tuesday April 6 2021,Positif
725,726,Kirana L,"Membalas : kondisi saham skrg beda dgn thn lalu, kita hrs kembali k asal tujuan nya saham itu d beli, perusahaan sehat, memberikan deviden
Kalo jaman skrang yg penting uang... pak jafar @wealth88 alangkah lebih baik apabila sebelum berstatement diperhatikan indikator2nya dulu... 

Kalo.stiap hari akurasi 0% bahaya pak, harus ada kemajuan stiap harinya bukan hanya karena melawan apa prediksi dari om jutha saja...

Suwun pak selamat trading",UANG,9:48:01 AM,Tuesday April 6 2021,Bingung
726,727,Hendra Choo,"Membalas : Yang agro yang agro,, skrg 1030 feeling saya closing 1020 Cent skrg 286 feeling saya closing di 280 Wiim keren nih skrg 975 feel
berat utk AGRO liat LQ nya.","AGRO,CENT,WIIM",9:48:00 AM,Tuesday April 6 2021,Negatif
727,728,Bow,"Membalas : Yang agro yang agro,, skrg 1030 feeling saya closing 1020 Cent skrg 286 feeling saya closing di 280 Wiim keren nih skrg 975 feel
Feelingmology Pak..   ","AGRO,CENT,WIIM",9:47:03 AM,Tuesday April 6 2021,Hapus
728,729,Hendra Choo,"kondisi saham skrg beda dgn thn lalu, kita hrs kembali k asal tujuan nya saham itu d beli, perusahaan sehat, memberikan deviden dan tumbuh dgn wajar. jadi kalo turun pun kita bisa punya pegangan, seberapa dlm dia akan turun. utk prediksi masa dpn nya boleh2 aja, hrs punya data yg akurat.   ",MASA,9:44:46 AM,Tuesday April 6 2021,Hapus
729,730,Aho Lie,"Membalas : Yang agro yang agro,, skrg 1030 feeling saya closing 1020 Cent skrg 286 feeling saya closing di 280 Wiim keren nih skrg 975 feel
Klo saya liat sekrg ijo pak tp kecil klo merah jg demikisn biar gak nyopet tp arah tetepnaik ","AGRO,CENT,WIIM",9:40:27 AM,Tuesday April 6 2021,Positif
730,731,Jafar Sim,"Membalas : Kyknya cent msinnya halus sekrg gak mau kyk krmrn  
Yang agro yang agro,, skrg 1030 feeling saya closing 1020
Cent skrg 286 feeling saya closing di 280
Wiim keren nih skrg 975 feeling saya closing 1005
Same? Dont worry, otw ke 773 dia  lets see..","AGRO,CENT,SAME,WIIM",9:39:31 AM,Tuesday April 6 2021,Positif
731,732,Aho Lie,"Membalas : Aho  
Kyknya cent msinnya halus sekrg gak mau kyk krmrn  ",CENT,9:36:42 AM,Tuesday April 6 2021,Hapus
732,733,Aho Lie,"Membalas : 320 kak 
Junta bram emang luar biasa ihsg dr tgl 7 sampai detik ini mash ",BRAM,9:32:14 AM,Tuesday April 6 2021,Netral
733,734,Erwin Smith,"Membalas : roda gileeee...
Lord bennix  ",RODA,9:19:51 AM,Tuesday April 6 2021,Hapus
734,735,Erich,roda gileeee...,RODA,9:17:17 AM,Tuesday April 6 2021,Positif
735,736,Hendra Choo,nungguin Deviden BJBR 6% an dri hrg skrg.,BJBR,9:13:51 AM,Tuesday April 6 2021,Positif
736,737,Billy,"Membalas : Consider the size of the ecnomy, not just merely the growth rate... Believe we are already the largest in SEA.
Indeed   asal growth china dan U.S ga jauh lebih besar dari kita, Flow harus nya aman",AMAN,8:53:24 AM,Tuesday April 6 2021,Hapus
737,738,Ahmad Rifai,"Eraa, kmaren sore baru keluar
Ini adalah foto",ERAA,6:50:00 AM,Tuesday April 6 2021,Hapus
738,739,Butet,"Izin share chart ssms pak
Ini adalah foto",SSMS,6:38:37 AM,Tuesday April 6 2021,Hapus
739,740,VIVIE,"Good morning,

S&P 500 ekes out a record close as Fed plans to stick with easy policy

The S&P 500 gained slightly to hit a record high on Wednesday as minutes from the Federal Reserve s last meeting showed the central bank s commitment to accommodative policy in order to support a full economic recovery.

Dow.......33446   +16.02    +0.05%
Nasdaq.13689    -9.5          -0.07%
S&P 500..4080   +6.01       +0.15%
 
FTSE...... .6885   +61.8       +0.91%
Dax........15176    -36.3        -0.24%
CAC........6131     -0.7           -0.01%

Nikkei...29731    +34.2       +0.12%
HSI........28675    -263.9     -0.91%
Shanghai .3480  -3.3          -0.10%
ST Times..3196  -11.9       -0.37%

IDX.....6037.62   +33.85   +0.56%
LQ45.....904.13  +4.11     +0.46%

JAKMIND...1002.60    -5.20       -0.52%
JAKCONS....1680.98 +4.44       +0.26%
JAKTRADE...875.04   +11.33     +1.31%
JAKBIND......964.41   +1.97       +0.20%
JAKAGRI...1434.96     -0.14        -0.01%
JAKFIN.. ....1373.07   +9.98       +0.73%
JAKPROP......358.76   -0.65        -0.18%
JAKINFR...1051.18     +9.39       +0.90%
JAKMANU..1278.71   +1.60       +0.13%   
JAKMINE....1816.93   +7.61       +0.42%
 
*Indo10Yr..6.6969   -0.0847     -1.24% *
*ICBI....311.8175    +1.3446     +0.43% *
US10Yr....1.6530    -0.0030      -0.18%
*VIX............17.16   -0.96           -5.30%:bangbang:*
  
USDIndx .....92.4380 +0.1030 +0.11%
Como Indx...186.31   +0.47     +0.25%
(Core Commodity CRB)
BCOMIN..... .145.15   -1.01      -0.69%

IndoCDS.....83.8343  -0.4561  -0.54%
 (5-yr INOCD5)  
 
*IDR.....14495.00 -10            -0.07%*
*Jisdor....14513   -6              -0.04%*


Euro.........1.1867  -0.0005   -0.04%


TLKM........23.43    -0.22       -0.93%
(3400)
EIDO..........21.66    -0.25       -1.14%
EEM...........53.57    -0.80      -1.47%

Oil.............59.77      +0.44      +0.74%
Gold ......1741.60     -3.20       -0.18%
Timah....25775.00   -60.00     -0.23%
Nickel...16630.50    -102.50   -0.61%
 
Coal price.....94.70   -0.15     -0.16%
(Apr/Newcastle) 
Coal price.....88.50   -1.60     -1.78%
(May/Newcastle)
Coal price.....68.80   -1.50     -2.13%
(Apr/Rotterdam) 
Coal price.....68.80   -1.50     -2.12%
(May/ Rotterdam)
 
CPO(Jun)....3845     +53        +1.39%
(Source: bursamalaysia.com)             
Corn..........560.50    +6.25     +1.13%
SoybeanOil...52.85   -1.07      -1.96%
Wheat....... 616.25    +0.75     +0.12%

Wood pulp.5500.50  unch     +0%

( *DE*/ *Phintraco(AT)*  08-04-21)
    
*****","GOLD,GOOD,INDX,TLKM,WOOD",6:22:38 AM,Tuesday April 6 2021,Hapus
740,741,Jafar Sim,Bbkp kalau di grup sebelah ada komandannya si kbkookmin   @rnyho   ,BBKP,6:15:28 AM,Tuesday April 6 2021,Hapus
741,742,Polma Tambunan,"Membalas : Siapp! Berarti fix! Hari ini closing 6116 , semangaatt!! Araa kan ndaarr! psstt karena ngebet cuan,, aku mau pakai ilmu c
BBKP extra sabar ya pak hahahha. Ingat jaman 200an sideways nya lama bgt tahun lalu. Eh cuma butuh semingguan udah ke 500an terus ke 700an.",BBKP,6:13:39 AM,Tuesday April 6 2021,Positif
742,743,Jafar Sim,"Membalas : Photo
Siapp! Berarti fix! Hari ini closing 6116 , semangaatt!! Araa kan ndaarr! :rocket::rocket::rocket: psstt karena ngebet cuan,, aku mau pakai ilmu cocokmology aahh, bbkp tak cocoki ke flag pattern dan berarti = hari ini jalan dunnkkk yaa   ",BBKP,6:10:29 AM,Tuesday April 6 2021,Positif
743,744,Eko Bawono,"Membalas : Pagii pak guru, semoga sehat selalu yaa, waah pagi pagi uda dikasih bocoran saham bagus, terima kasihh
Amiiiiin
Nebak... 6116 trus 6200  
Ini adalah foto",TRUS,6:06:00 AM,Tuesday April 6 2021,Positif
744,745,Jafar Sim,"Haaiyaa kemarin ihsg naik dan  saham u olang yiha yiha, sementara bbkp ku melempem di 515 aja, karena aku masih full stock maka hari ini ihsg ijo aja yukk closing di 6074 besok baru closing di 6119 atau mau bgmna terserah deh u olang yg atul aja, yg penting besok closing 6119 yaa, kedikitan? Ok cincai deh 6119-6123 yaa
Ihsg : 5985-6074-6110-6120 closing 6074
Ini adalah foto
Membalas : Pagi sobat TT. Smga sll sehat
Pagii pak guru, semoga sehat selalu yaa, waah pagi pagi uda dikasih bocoran saham bagus, terima kasihh   ",BBKP,6:00:53 AM,Tuesday April 6 2021,Bingung
745,746,Eko Bawono,"Pagi sobat TT. Smga sll sehat
#EXCL. ijin share chart.
Ini adalah foto
#ISAT
Ini adalah foto","EXCL,ISAT",5:56:38 AM,Tuesday April 6 2021,Hapus
746,747,Maimunah,"Membalas : Pakde itu EMTK ada private placement harga 1900 an tuh bisa diguyur di pasar reguler g. kok saya nangkepnya mereka(inv institusi
Yg begini kmrn dikomplen mantan org bei merugikan pasar reguler 
",EMTK,11:01:05 PM,Tuesday April 6 2021,Hapus
747,748,Rui :rocket: :speedboat::dancer: ,"Membalas : dia buy di 19xx kl skrg di 2500 itu boleh diguyur apa ndak. soalnya kan satu afiliasi dg SAME dagangannya cici
Begini kak, Naver masuk k EMTK itu jadi investor ...ya kali baru masuk lsg guyur .... dia bisa beli di harga 1900 ya karena belinya borongan alias nawar dia ... ga mungkin mau beli di harga market .... 
Sekarang posisikan anda sebagai investor, anda masuk beli saham perusahaan dengan nilai sangat besar jadi anda nawar dengan harga 1900  per saham ... skrg harganya 2500, dimana kalau anda guyur, harganya kan turun dimana anda tidak akan bisa jual semua saham anda di harga 2500, bisa jadi malah avg bisa dijual hanya di sekitar 2000 atau bahkan juga sama k 1900 ... apakah ini menguntungkan buat investornya?

Sekali lagi, kalau melihat berita ini harus memposisikan diri sebagai investor, bukan ritel yang sukanya dikit2 TP   

Selain itu juga EMTK sendiri tidak akan mau harga sahamnya turun karena investor2 dia yang lain juga pasti akan 'upset'

@Andr14n  Naver itu macam Googlenya Korea kak, perusahaan besar banget itu ....","EMTK,SAME,SATU",10:09:20 PM,Tuesday April 6 2021,Hapus
748,749,Andre Salim,dia buy di 19xx kl skrg di 2500 itu boleh diguyur apa ndak. soalnya kan satu afiliasi dg SAME dagangannya cici,"SAME,SATU",10:02:13 PM,Tuesday April 6 2021,Hapus
749,750,Clara Ev,"Kayanya Pnbs bisa jd wl yaa ga sih.. 
masih murah bgt ga sih buat banking",PNBS,10:01:57 PM,Tuesday April 6 2021,Hapus
750,751,Rui :rocket: :speedboat::dancer: ,"Membalas : Pakde itu EMTK ada private placement harga 1900 an tuh bisa diguyur di pasar reguler g. kok saya nangkepnya mereka(inv institusi
kayanya ada backdoor ya yang Naver itu bukan kak?   ",EMTK,10:00:35 PM,Tuesday April 6 2021,Hapus
751,752,Hendro Masori,"Membalas : Pakde itu EMTK ada private placement harga 1900 an tuh bisa diguyur di pasar reguler g. kok saya nangkepnya mereka(inv institusi
Saya gak tau kalau ini",EMTK,9:52:17 PM,Tuesday April 6 2021,Hapus
752,753,Eko Bawono,"Trima ksh opininya ttg RAJA. Tidak ada jawaban salah. Setiap orang view nya mungkin beda
#RAJA daily. Formasi candle n volume
Ini adalah foto",RAJA,9:51:22 PM,Tuesday April 6 2021,Hapus
753,754,Andre Salim,"Membalas : Udah saya sebut di video
Pakde itu EMTK ada private placement harga 1900 an tuh bisa diguyur di pasar reguler g. kok saya nangkepnya mereka(inv institusi) maen belakang ya?",EMTK,9:50:47 PM,Tuesday April 6 2021,Hapus
754,755,Aho Lie,"Membalas : Mantap nih... Hormat ko Aho
   
Ci rui Same mau dibawah ke Rp 1000 saya gak usah tinggi2 500 aja cent    
","CENT,SAME",9:46:42 PM,Tuesday April 6 2021,Hapus
755,756,Erich,skrg yg digerakin grup2 l ya   mppa mlpl lppf,"LPPF,MLPL,MPPA",9:44:09 PM,Tuesday April 6 2021,Hapus
756,757,Yosua Sitompul,"Mau tanya sedikit pak @hmasori dengan kondisi arb 7% saat ini, apakah bisa dipastikan si 161 sudah pasti membentuk pola HTF karena kalaupun ARB 2 hari ini ga nyentuh dibawah titik breakoutnya?",POLA,9:42:19 PM,Tuesday April 6 2021,Hapus
757,758,Kaanz',"Membalas : Amin pak disebelah ada dgn enteng tampilin chart trus koment gak perlu ilmu macem2 untuk tau bakal ke 190 seolah2 paling ngerti
Waduh pesimis banget , ya memang kita ga tau kedepannya akan seperti apa, toh kalo memmg bkal turun kan tinggal gimna kita atur trading plan nya, Plan your Trade and Trade you Plan ","AMIN,PLAN,TRUS",9:37:38 PM,Tuesday April 6 2021,Hapus
758,759,Aho Lie,"Membalas : Kalo perlu nambah muatan lagi , ini konsolidasi bakal lama mungkin , ampe mau RI
Mudah2an dibawah sampai nikah beranak cucu cicit     
Membalas : Asal sabar insya Allah vuan lebar 
Amin pak disebelah ada dgn enteng tampilin chart trus koment gak perlu ilmu macem2 untuk tau bakal ke 190 seolah2 paling ngerti kesel saya   ","AMIN,TRUS",9:34:33 PM,Tuesday April 6 2021,Hapus
759,760,Aho Lie,"Membalas : Stay masih aman pak?  Keluar masuk ga capek 
Hr ini gak keluar masinis tutup pintu gerbong katanya klo turun ditinggalin ya udah nunggu didlm    ",AMAN,9:32:31 PM,Tuesday April 6 2021,Hapus
760,761,Kaanz',"Membalas : Saya nunggu dicent aja semoga dikerek 3x lipat jg  
Stay masih aman pak?  Keluar masuk ga capek ",AMAN,9:31:42 PM,Tuesday April 6 2021,Hapus
761,762,Teguh Suratman,"Membalas : Bisa pak.. Caranya sebelum tidur coba bayangkan uang 5M... Nanti klo Tiba2 mimpi indah dpt segitu klo pagi nya ga mau ilang ya g
  ",UANG,9:29:36 PM,Tuesday April 6 2021,Hapus
762,763,Aho Lie,"Membalas : Iyaa makanya pasang auto order biar ga ktinggalan pak, smoga diikuti dgn volume yg sipp
Mudah2an pak  ",AUTO,9:27:17 PM,Tuesday April 6 2021,Hapus
763,764,Nanang Eko,"Membalas : Masuk akal tp klo tembus dia keatas nurut saya pak   
Iyaa makanya pasang auto order biar ga ktinggalan pak, smoga diikuti dgn volume yg sipp ",AUTO,9:23:59 PM,Tuesday April 6 2021,Hapus
764,765,Aho Lie,"Membalas : CENT itu salesnya kak Aho    hahahaha
Ok kita bagi tugas ci   
Membalas : Klo saya pasang auto order di 304 pak 
Masuk akal tp klo tembus dia keatas nurut saya pak   ","AUTO,CENT",9:20:30 PM,Tuesday April 6 2021,Hapus
765,766,Nanang Eko,"Membalas : sentuh 300 lsg haka   
Klo saya pasang auto order di 304 pak 
",AUTO,9:12:29 PM,Tuesday April 6 2021,Hapus
766,767,Chris Tian Tee,"Membalas : Betul banget kaak. Soalnya kalo soft cash ke developer ga ada backingan KPR bank itungan bulan kudu lunas eee ketiban koro
Sabar adalah koentji... Tetap semangat","BANK,CASH",9:00:31 PM,Tuesday April 6 2021,Hapus
767,768,Billy,"Membalas : wah bisikin caranya hu biar bisa kayak gitu tp kalau bisa paginya tetep 5 m
Bisa pak.. Caranya sebelum tidur coba bayangkan uang 5M... Nanti klo Tiba2 mimpi indah dpt segitu klo pagi nya ga mau ilang ya ga usah bangun dari tdr nya pak    ",UANG,9:00:02 PM,Tuesday April 6 2021,Hapus
768,769,Rui :rocket: :speedboat::dancer: ,"Membalas : Mantap sales nya kak @RuiAuxilia. Memang luar biasa... Sales cent.. kaka juga?
CENT itu salesnya kak Aho    hahahaha",CENT,8:59:26 PM,Tuesday April 6 2021,Hapus
769,770,Chris Tian Tee,"Membalas : Bagus, gapapa yang penting sudah cuan kak      Ga nyesel saya jadi salesnya
Mantap sales nya kak @RuiAuxilia. Memang luar biasa... Sales cent.. kaka juga?",CENT,8:58:40 PM,Tuesday April 6 2021,Hapus
770,771,Dewi Calico,"Membalas : Power of kepepet ya kak.. Malah justru cepet expert krn bener2 3x lipat semangat nya
Betul banget kaak. Soalnya kalo soft cash ke developer ga ada backingan KPR bank   itungan bulan kudu lunas   eee ketiban korona  ","BANK,CASH",8:56:50 PM,Tuesday April 6 2021,Hapus
771,772,RBTAN59,"Membalas : Bner bgt nih pak, mlpl yg blm trlalu ngegas 
mudahan besok dah di gas   ",MLPL,8:48:39 PM,Tuesday April 6 2021,Hapus
772,773,Nanang Eko,"Membalas : Hari ini 22persen pak  , kurang ngegas yaaa
Coba cek mppa dri awal mulai hijau mbak, skrng udh tinggi bgt 
Yaa sama  udh tinggi sh, tinggal lppf nya yg blm naik bnyak diantara lippo group ","LPPF,MPPA",8:43:54 PM,Tuesday April 6 2021,Hapus
773,774,Arizal Prima,"Membalas : Mantap pak @hmasori Eko Bawono Mau tanya pak guru, buku O'Neill yang bapak baca apa ya judulnya
How to make money in stock.
File softcopy tersedia di telegram ini",BACA,8:43:15 PM,Tuesday April 6 2021,Hapus
774,775,Ratih Estiani,"Membalas : Bner bgt nih pak, mlpl yg blm trlalu ngegas 
Hari ini 22persen pak  , kurang ngegas yaaa",MLPL,8:43:15 PM,Tuesday April 6 2021,Hapus
775,776,Nanang Eko,"Membalas : sy sdh pantau slalu beriringan dgn mlpl jg gerak hrg nya   
Bner bgt nih pak, mlpl yg blm trlalu ngegas 
",MLPL,8:42:00 PM,Tuesday April 6 2021,Hapus
776,777,Rui :rocket: :speedboat::dancer: ,"Membalas : Iya kak beli same jg... Sayang blm sempet nambah lot uda terbang kak... Uda keburu TP td...
Bagus, gapapa yang penting sudah cuan kak     

Ga nyesel saya jadi salesnya   ",SAME,8:41:34 PM,Tuesday April 6 2021,Hapus
777,778,Billy,"Membalas : Kepepet duit ngebut bayar rumah juga soalnya karna soft cash dg developer mumet karna korona mau usaha apaan korona benera
Tp Hati2 ya kak.. Lebih baik trading pake uang dingin.. Atau klo emang udh cuan. Uang buat bayar rumah nya di ambil aja sisa cuan nya baru buat trading","CASH,UANG",8:41:23 PM,Tuesday April 6 2021,Hapus
778,779,Kaanz',"Mantap pak @hmasori Eko Bawono 
Mau tanya pak guru, buku O'Neill yang bapak baca apa ya judulnya ",BACA,8:41:16 PM,Tuesday April 6 2021,Hapus
779,780,Chris Tian Tee,"Membalas : Kepepet duit ngebut bayar rumah juga soalnya karna soft cash dg developer mumet karna korona mau usaha apaan korona benera
Power of kepepet ya kak.. Malah justru cepet expert krn bener2 3x lipat semangat nya",CASH,8:38:53 PM,Tuesday April 6 2021,Hapus
780,781,Chris Tian Tee,"Membalas : Waaaah jadi kepengen swikeee .....      ... di Bali sini ga ada huhuhuhu @Viretz beli SAME juga kah?
Iya kak beli same jg... Sayang blm sempet nambah lot uda terbang kak... Uda keburu TP td...","BALI,SAME,SINI",8:36:46 PM,Tuesday April 6 2021,Hapus
781,782,Puspita Wardani,"Membalas : sy sdh pantau slalu beriringan dgn mlpl jg gerak hrg nya   
Nah iya bener memang geraknya selalu barengan sama MLPL   sprt VIVA dan MDIA, sprt MARI n ABBA selalu barengan naik turunnya  ","ABBA,MARI,MDIA,MLPL,VIVA",8:32:50 PM,Tuesday April 6 2021,Hapus
782,783,RBTAN59,"krn sangat jelas piutang temasek usd300jt kalo di konversi ke lembar saham nilai nya 1800/lembar
Membalas : MPPA sy baru masuk tadi   iseng iseng langsung naik  
sy sdh pantau slalu beriringan dgn mlpl jg gerak hrg nya   ","MLPL,MPPA",8:29:43 PM,Tuesday April 6 2021,Hapus
783,784,RBTAN59,"Membalas : MPPA sy baru masuk tadi   iseng iseng langsung naik  
sdh dr di maret sy sdh sring ingetin koh Aho   
Membalas : Betul sekali makanya 3hr ini naik kan  
sy sdh feel dr feb sejak ada berita crossing temasek",MPPA,8:26:22 PM,Tuesday April 6 2021,Hapus
784,785,Dewi Calico,"Membalas : Photo
MPPA sy baru masuk tadi   iseng iseng langsung naik  ",MPPA,8:24:37 PM,Tuesday April 6 2021,Hapus
785,786,RBTAN59,ternyata mppa mau ri sdh curi start di kerek    ,MPPA,8:24:30 PM,Tuesday April 6 2021,Hapus
786,787,Dewi Calico,"Membalas : Hmpir sm kak
Kepepet duit ngebut bayar rumah juga soalnya karna soft cash dg developer   mumet karna korona mau usaha apaan   korona beneran bikin depresi    tapi karna itulah kenal trading",CASH,8:23:35 PM,Tuesday April 6 2021,Hapus
787,788,46 (     ) (Selvia Susilowati),"Membalas : Waaaah jadi kepengen swikeee .....      ... di Bali sini ga ada huhuhuhu @Viretz beli SAME juga kah?
Mampir ci klo ke prwddi..
Wah sy pgn ke bali mudah2an nnti ksmpean 
Membalas : Sy trading karna kepepet pas korona kan usaha riil jadi kocar kacir yaudah nabung sahamnya beralih trading dan ternyata seru
Hmpir sm kak","BALI,SAME,SINI",8:19:15 PM,Tuesday April 6 2021,Hapus
788,789,Rui :rocket: :speedboat::dancer: ,"Membalas : Salam kenal jg kak..sy jg jateng..wong purwodadi 
Waaaah jadi kepengen swikeee .....      ... di Bali sini ga ada huhuhuhu

@Viretz  beli SAME juga kah?  ","BALI,SAME,SINI",8:13:29 PM,Tuesday April 6 2021,Hapus
789,790,Eko Bawono,"#RAJA. apakah bagus?
Ini adalah foto",RAJA,8:11:01 PM,Tuesday April 6 2021,Hapus
790,791,Chris Tian Tee,"Membalas : Saya orang Semarang tapi sekarang sudah domisili Bali kak   
Wow kak @RuiAuxilia. Juga asli semarang.. Selalu ikutin pembahasan kakak tentang same","BALI,SAME",8:10:10 PM,Tuesday April 6 2021,Hapus
791,792,Chris Tian Tee,"Membalas : Jiah ga becanda.. Jd kemarin tengah malem Tiba2 kebangun cek porto coin jd 5 M gtu pas bangun balik lg ke 500 ribu. volatile bg
Ngimpi nya dapet 5M ya hu
Membalas : Salam kenal dari Semarang, banyak kok yg dr semarang. Cuman blm pernah pada ketemuan
Halo kak.... Mohon bimbingannya
Membalas : Sayaaaa
Mari berjuang bersama di ihsg... Bersama the traders",MARI,8:05:34 PM,Tuesday April 6 2021,Hapus
792,793,Chris Tian Tee,"Membalas : koh @ahauw tuh ya semarang
Wow ternyata master ko @ahauw 1 kota.. Selalu suka dengan pembahasan ko @ahauw  jelas banget",KOTA,8:04:08 PM,Tuesday April 6 2021,Hapus
793,794,Dewi Calico,"Membalas : Saya orang Semarang tapi sekarang sudah domisili Bali kak   
Wah salam kenal kakak senior",BALI,7:58:41 PM,Tuesday April 6 2021,Hapus
794,795,Rui :rocket: :speedboat::dancer: ,"Membalas : Halo kak ayo sama2 kita belajar dari para master.... Kebetulan saya org semarang jg.... Siapa yg orang semarang lagi di grup ini
Saya orang Semarang tapi sekarang sudah domisili Bali kak    ",BALI,7:57:58 PM,Tuesday April 6 2021,Hapus
795,796,Arif Goenawan,Wiim prediksi suhu2 msh bisa tembus 1000? Syaang nya sy sdh tp 940  ,WIIM,7:54:35 PM,Tuesday April 6 2021,Hapus
796,797,Dewi Calico,"Membalas : koh @ahauw tuh ya semarang
Wah dapat senior yg satu kota, sungkem senior @ahauw","KOTA,SATU",7:26:49 PM,Tuesday April 6 2021,Hapus
797,798,Andika Haryadi,Dag dig dug pergerakan paska Right ntar gmn ya brms..,BRMS,7:24:04 PM,Tuesday April 6 2021,Hapus
798,799,Kaanz',"Membalas : Adakah yg pegang BRMS hu ?
Bakrie",BRMS,7:22:14 PM,Tuesday April 6 2021,Hapus
799,800,rey,"Membalas : Adakah yg pegang BRMS hu ?
ane",BRMS,7:22:09 PM,Tuesday April 6 2021,Hapus
800,801,Andika Haryadi,Adakah yg pegang BRMS hu ?,BRMS,7:22:00 PM,Tuesday April 6 2021,Hapus
801,802,Soebianto,"Membalas : Grup the trader komplit yah bu   ada the living legend kokoh MY , pak de, makro ekonomi ada kokoh billy , master time cycle ada
Berarti keakuratan nya 100%, tinggal baca nya dibalik  ",BACA,7:17:14 PM,Tuesday April 6 2021,Hapus
802,803,APO  ,"Membalas : Sukses selalu para senior di grup ini. Sehat selalu dan berkah ilmunya. Tuhan memberkati.
Amin kakak",AMIN,7:16:24 PM,Tuesday April 6 2021,Hapus
803,804,Jafar Sim,"Membalas : Ko ahauw gk disebut jg ini ? Kan suka kasih insight jg
Oiya kelupaan, master TA, koh @ahauw dan master super lainnya, termasuk bu @puspitawardani89 ,, wah komplit deh, kalau ditulisin bisa bisa penuh nih chat nya (spam) auto kick nanti  ",AUTO,7:14:55 PM,Tuesday April 6 2021,Hapus
804,805,Jafar Sim,"Membalas : The real dukun saham. Hebat luar biasa
Grup the trader komplit yah bu   ada the living legend kokoh MY , pak de, makro ekonomi ada kokoh billy , master time cycle ada pak jutha, ada bandar, ada market maker, oiya tolong di screenshot ya, yang lagi belajar dengan tingkat akurasi 0% prediksinya juga ada, yaitu saya   ",REAL,7:11:35 PM,Tuesday April 6 2021,Hapus
