,Data,User,Pesan,Saham,Jam,Tanggal,Status
248,249,Benhan,"Ga bisa tidur kayaknya gara2 longsor....
Membalas : Nanti habis jam 9 bahasannya saham kok pak  
Stock trading cocok buat kita yg hidup teratur. Bangun ga perlu pagi2, sebelum office hours selesai, udah kelar. Weekend ga perlu mantengin hp. Ada waktu istirahat yg cukup untuk pribadi dan kumpul2 dg keluarga.

Enjoy life, money is just one of the sources of happiness (if you know how to spend it), and certainly not the only one.",LIFE,6:56:05 AM,Friday April 23 2021,Hapus
249,250,Ramdhan Buffet,"Wmuu, jpfa, main?","JPFA,MAIN,WMUU",5:48:10 AM,Friday April 23 2021,Bingung
250,251,Rakhmad Nirmawan Nofendi,"Membalas : Kripto Turun Tajam, Bill Gates Ramal Bitcoin Akan Hancur Total - Pikiran-Rakyat.com https://www.pikiran-rakyat.com/teknologi/pr-
salah satu market makernya = Bill gates uda TP  
",SATU,4:48:14 AM,Friday April 23 2021,Bingung
251,252,Vincent,"Membalas : Trader bei sudah pernah diuji maret thn lalu, trader crypto yg baru main skrg siap ga kalau mengalami kejadian maret thn lalu
Uda siap dong tadi diatas ada yg bilang cuannya berkali kali lipat dr crypto      uda siap jg dibawa nyelam pastinya",MAIN,4:37:47 AM,Friday April 23 2021,Hapus
252,253,Gunawan,"Membalas : saya pikir juga gt y Pak.. usd index, ust10y , crypto, future semua turun.. trus duit nya mau dikemanakan?  
Emerging market kah?  
Membalas : Haha IHSG ke 2500 dulu atau modalmu abis duluan di crypto? Kalau lihat gaya bahasanya, saya feeling yg yg kedua akan terjadi du
Trader bei sudah pernah diuji maret thn lalu, trader crypto yg baru main skrg siap ga kalau mengalami kejadian maret thn lalu  ","MAIN,TRUS",4:33:34 AM,Friday April 23 2021,Hapus
253,254,Rays_Man,"Membalas : Harusnya mulai kali ini tidak...
saya pikir juga gt y Pak.. usd index, ust10y , crypto, future semua turun.. trus duit nya mau dikemanakan?   ",TRUS,4:19:25 AM,Friday April 23 2021,Hapus
254,255,Jutha Bram,"Lagi jawab2 pertanyaan yg tertunda pak @luckv02 
Sambil nungguin sahur...

Saya satpam rumah pak. Kl saya ga bangunin, satu rumah ga bakalan ada yg bangun sahur ",SATU,2:25:14 AM,Friday April 23 2021,Hapus
255,256,Charles Prop,"Membalas : saya agak aneh sama pemerintah
Jgn aneh, memang pemerintah kita itu cerminan rakyatnya sendiri. Suka serba instant. 

Negara maju semua protect currency mereka dengan buat digital coin milik negara sendiri supaya $/euro/yuan atau apapun itu tetap bisa dikendalikan sama pemerintah.
Tapi beda sama indo, yg penting pemerintah dpt pajak transaksi ud masa bodo rupiah mau dibuang kemana jg emang gue pikirin","INDO,MASA",12:38:39 AM,Friday April 23 2021,Hapus
256,257,Wesley,"Membalas : Kirain aq salah baca group   trnyata gaa wkwk
   
menyuarakan isi hati des..
kesel lama lama",BACA,12:16:06 AM,Friday April 23 2021,Hapus
257,258,Dessy Fang,"Membalas : menurut saya pribadi instrumen investasi apapun itu instrumennya in the end sebagai seorang trader pasti akan ketemu dengan trad
Kirain aq salah baca group   trnyata gaa wkwk",BACA,12:15:52 AM,Friday April 23 2021,Hapus
258,259,Wesley,"Membalas : Kalau bs kanan kiri cuan dgn main 2 kaki, kenapa nggak? yg penting cuan..
  dan setidaknya mereka mereka ini jg belajar untuk ""keep the mouth shut"" toh duitnya jg dinikmati sndiri ya kan pak..
ad di market -> to make money, bukan nyari pembenaran~",MAIN,12:13:41 AM,Friday April 23 2021,Hapus
259,260,Reinaldo Mario,"Kalau bs kanan kiri cuan dgn main 2 kaki, kenapa nggak? yg penting cuan..",MAIN,12:10:36 AM,Friday April 23 2021,Hapus
260,261,Wesley,"menurut saya pribadi instrumen investasi apapun itu instrumennya in the end sebagai seorang trader pasti akan ketemu dengan trader lainnya.. bedanya mungkin di frekuensi, spekulasi dan cara mainnya aja..
toh esensi dagang di bursa instrumen manapun jga tetap sama.. nyari uang  

rada kasian jg sih sama yang banding bandingin instrumen, mencari ""pembenaran""",UANG,12:06:35 AM,Friday April 23 2021,Hapus
261,262,TAUFIQI ROMADHON,"Membalas : Cent mencurigakan nih om PW..koq msh blom mau kerek hrg. mgkn msh blom cukup akum yg ada di pubic jd takut di guyur broker2 ge
Bkn blm ckp acum,tp nunggu ritel pd jualan",CENT,12:06:22 AM,Friday April 23 2021,Hapus
262,263,RBTAN59,"Membalas : Nasib saham gmn
gak masalah malah bagus jd wasit nya bisa bersaing utk pertahan kan turn over. akan. service investor nya misal tax nya didiscount   
Membalas : iya tp main 2 kaki
drpd arus modal terbang keluar dan gak ada tax income ",MAIN,12:04:42 AM,Friday April 23 2021,Hapus
263,264,Dion,"Membalas : mgkn mau collect pph ritel kan big money 
iya tp main 2 kaki",MAIN,12:01:23 AM,Friday April 23 2021,Hapus
264,265,RBTAN59,Cent mencurigakan nih om PW..koq msh blom mau kerek hrg. mgkn msh blom cukup  akum yg ada di pubic jd  takut di guyur broker2 gede. x  yah ,CENT,11:58:01 PM,Thursday April 22 2021,Hapus
265,266,Wesley,"Membalas : Nasib adhi gk jauh beda dgn wika, sideway
iya benar, sama halnya dgn WSKT.. tekanan jual masih cukup tinggi sih pak, yang diatas pengen ""keluar"" dan yang diharga sekarang jg masih ngoleksi..
blm terlihat tanda tanda momentum kenceng sih :)
","ADHI,WIKA,WSKT",11:42:12 PM,Thursday April 22 2021,Bingung
266,267,TAUFIQI ROMADHON,"Membalas : https://www.tradingview.com/x/dXLAAC4Q/ WIKA dari pengamatan saya :) kelihatannya bakal konsol dulu di area support & resist te
Nasib adhi gk jauh beda dgn wika, sideway","ADHI,WIKA",11:41:22 PM,Thursday April 22 2021,Positif
267,268,TAUFIQI ROMADHON,"Membalas : Saat ini sy krg tertaring sm wika,wait and see,disc on
#tertarik",WIKA,11:21:57 PM,Thursday April 22 2021,Bingung
268,269,Meneer Greg,"Membalas : sini...
Waduhh

  ",SINI,11:13:23 PM,Thursday April 22 2021,Bingung
269,270,TAUFIQI ROMADHON,"Saat ini sy krg tertaring sm wika,wait and see,disc on
Membalas : ane punya di 1405
Kl sy gk tunggu lama itu,cl aja...kl sy lo ",WIKA,11:12:18 PM,Thursday April 22 2021,Bingung
270,271,hery,sini...,SINI,11:12:09 PM,Thursday April 22 2021,Bingung
271,272,Benevelen,"Membalas : Wika ada support kuat di 1330
ane punya di 1405",WIKA,11:11:57 PM,Thursday April 22 2021,Positif
272,273,TAUFIQI ROMADHON,"Membalas : Ada yg serok wika kah? Harga brp?
Wika ada support kuat di 1330",WIKA,11:10:38 PM,Thursday April 22 2021,Positif
273,274,Meneer Greg,"Membalas : Ada yg serok wika kah? Harga brp?
Have you not take ur rest young trader?",WIKA,11:02:04 PM,Thursday April 22 2021,Bingung
274,275,Benevelen,Ada yg serok wika kah? Harga brp?,WIKA,11:00:08 PM,Thursday April 22 2021,Positif
275,276,Vincent,Nanti nyangkut tinggal bilang ini fundamentalnya bagus saya percaya akan kembali ke harga segitu.   semua teori juga bs dibenerin kalau market lg bull aja,BULL,10:54:38 PM,Thursday April 22 2021,Hapus
276,277,TAUFIQI ROMADHON,"Membalas : Teauma antm bris arb pas januari itu
Apa gk cutloss?","ANTM,BRIS",10:45:32 PM,Thursday April 22 2021,Negatif
277,278,Aan10,Teauma antm bris arb pas januari itu,"ANTM,BRIS",10:36:41 PM,Thursday April 22 2021,Negatif
278,279,TAUFIQI ROMADHON,"Membalas : Dari pada crypto mending MPPA
Masiukkk",MPPA,10:24:33 PM,Thursday April 22 2021,Bingung
279,280,Ponsur,Dari pada crypto mending MPPA,MPPA,10:16:53 PM,Thursday April 22 2021,Bingung
280,281,Rocky Thohir,"Memang banyak berpendapat, seakan2 investasi itu dibeda2 kan ya. 

Banyak pakar saham bilang saham lebih bagus dan aman dibanding crypto, kl pengamat crypto bilang crypto lebih menghasilkan dari saham dan argumen2 lain.

Padahal sebenarnya prinsip simpel dlm investasi itu, tentu agar kita dapat melipatgandakan uang kita dgn cara legal ya. 

Belajar dari Elon Musk, dia punya saham, bisnis dan crypto. Dan pasti aset yg lain jg. 

Kita yg blm menjadi org terkaya di dunia pasti msh perlu banyak belajar tentunya ya 

Kuncinya di alokasi. Alokasi investasi lebih banyak pada apa yg kita tahu, tapi tetap terbukalah utk alokasi kecil pada hal baru.","AGAR,AMAN,UANG",10:16:10 PM,Thursday April 22 2021,Bingung
281,282,TAUFIQI ROMADHON,"Membalas : Roda swing oke Bisa buy 80-88 SL < 80 RODA swing pendek 100-120 Disc On
Wokey trim analisanya ","RODA,TRIM",10:07:27 PM,Thursday April 22 2021,Bingung
282,283,re,"Membalas : ARTO.jpg
Siap bank jago","ARTO,BANK",9:55:46 PM,Thursday April 22 2021,Bingung
283,284,Nur Fuadi,Ngapain masih bertahan di sini. Get out loser  ,SINI,9:42:51 PM,Thursday April 22 2021,Bingung
284,285,east wind,"om, assa mau right issue kah?",ASSA,9:32:35 PM,Thursday April 22 2021,Positif
285,286,Hendro Masori,"Membalas : Malam Pak Hendro Mohon info nya mengenai RIGHT DAN WARRANT FREN saya beli di harga 88 hari ini .. penutupan harri i
Harga teoritis hanya diterapkan kalau harga tebusnya dibawah harga pasar saat cumdate. Jadi utk FREN tidak ada harga teoritis
Soal apakah masih untung apa nggak kalau tebus R di 120 ya akan sangat tergantung harga pasar dan harga W nya nanti. Saya belum sempet ngitung soal ini.  ",FREN,9:16:48 PM,Thursday April 22 2021,Bingung
286,287,Dopur Eduardus,"Malam Pak Hendro 


Mohon   info nya   mengenai  RIGHT DAN WARRANT FREN    saya beli di harga 88  hari ini  .. penutupan harri ini 87 .. cam datenya hari ini 22/04/21 

Harga pelaksanaan 120
Rasio  Right  52:1 

Harga pelaksanaan 100
Rasio Warant  5:79


Pertanyaqn saya .. 

1. Apakah besok tgl 23  pakai harga teoritisnya ? Berapa harga teoritisnya?

2. Harga pelaksanaan 120    sedangkan penutupan 78   ..  apakah masih untung klau kita tebus 120 tapi dapat warrant  ?  Atau malah rugi? 

Thanks",FREN,9:11:21 PM,Thursday April 22 2021,Bingung
287,288,Tomatto Tomatto,Wood hu billy,WOOD,9:10:34 PM,Thursday April 22 2021,Bingung
288,289,Rays_Man,"Membalas : mlpl masih rally :)
gerakannya sadis Pak.. baru mau pencet sell aja sudah berubah 2-3 tick.. 
ini kayak fren kalo lg ngguyur sih.. very fast trade  
","FAST,FREN,MLPL",8:59:53 PM,Thursday April 22 2021,Negatif
289,290,Rays_Man,"Membalas : Hahahaha LPPF ya
nggih Pak    
pdhal sudah di mention PakDhe dan juga Pak Jutha   
ah,mmg belom rejeki saya di saham itu  ",LPPF,8:58:49 PM,Thursday April 22 2021,Hapus
290,291,Johny,"Membalas : Pak Benhan tlg analisax ttg RODA,trim y
Roda swing oke
Bisa buy 80-88
SL < 80
RODA swing pendek 100-120
Disc On","RODA,TRIM",8:56:34 PM,Thursday April 22 2021,Positif
291,292,Achilles JoKer,mlpl masih rally :),MLPL,8:54:34 PM,Thursday April 22 2021,Bingung
292,293,Hendro Masori,Hahahaha LPPF ya,LPPF,8:53:20 PM,Thursday April 22 2021,Bingung
293,294,nathan,"Membalas : Mantap market Indikator nih macem VIX nya bursa Indo.. Klo udh greedy sering muncul = tebar fear .. Klo lg fear sebaliknya
mantaap makasih huuu ",INDO,8:29:24 PM,Thursday April 22 2021,Bingung
294,295,Janson P.,"Overview TDPM  ( 21/04/2021 )

Dilihat dari chartnya TDPM ini sepertinya sedang membentuk pola Symmetrical Triangle, lama kelamaan harganya makin mengerucut mengikuti arah segitiga.

Ada potensi bagus kalau dia berhasil break resist Trianglenya, tapi kita juga harus waspada, selain break resist triangle, dia juga bisa break down trianglenya. Untuk sekarang ada baiknya kita masukan dulu kedalam watchlist kita.
#analisis #bukanajakanbeli
Ini adalah foto","POLA,TDPM",8:29:06 PM,Thursday April 22 2021,Bingung
295,296,nathan,"Membalas : Mantap. Saya suka jalan berpikir anda
iya dong hu harus gitu masa jadi follower terus  ",MASA,8:27:30 PM,Thursday April 22 2021,Hapus
296,297,Billy,"Membalas : kalau market merah gini harus positif hu karena bisa dapet barang murah kalau market bullsih harus negatif karena bisa jualan di
Mantap market Indikator nih macem VIX nya bursa Indo.. Klo udh greedy sering muncul = tebar fear .. Klo lg fear sebaliknya",INDO,8:26:23 PM,Thursday April 22 2021,Bingung
297,298,nathan,"Membalas : Hari ini IHSG ijo lho. Kok gak pada seneng ya.       
Pakde masih hold lppf?",LPPF,8:09:22 PM,Thursday April 22 2021,Netral
298,299,Bved VX,Karna bank grafiknya cantik,BANK,7:21:07 PM,Thursday April 22 2021,Positif
299,300,Avianto,"Membalas : Guys apakah bbca ama bbri masi layak invest di waktu new economi ini? Aku skrng porsi nya lgi di 25% bbca avrg 33.000. Bbri 20%
Kenapa ke 2 nya bank, pak ? 

Sy kalo utk invest ambil 1 saham 1 sektor agar lebih save. Jadi pas 1 sektor hancur , gak semua nya loss.

Misal :
1. Infrastruktur : TLKM (20%)
2. Finance.        : BJBR (20%)
3. Consumer.    : ICBP. (20%)
4. Trade.            : AKRA (20%)
5. Cash.             : 20% (bisa utk trading)","AGAR,AKRA,BANK,BBCA,BBRI,BJBR,CASH,ICBP,TLKM",7:20:35 PM,Thursday April 22 2021,Bingung
300,301,Andrew Isaiah,"Ingat kawan LPPF masih ada RESIS di tahun 2010  
Ini adalah foto",LPPF,7:11:14 PM,Thursday April 22 2021,Bingung
301,302,Fry,"Membalas : Guys apakah bbca ama bbri masi layak invest di waktu new economi ini? Aku skrng porsi nya lgi di 25% bbca avrg 33.000. Bbri 20%
BCA kan mau ada BCA Digital nanti","BBCA,BBRI",6:00:47 PM,Thursday April 22 2021,Positif
302,303,Reny,"Membalas : Boleh tau Bu Reny misterinya Sril apa ,jd penasaran? 
https://www.teguhhidayat.com/2019/07/misteri-saham-sritex-sril.html?m=1",SRIL,5:58:32 PM,Thursday April 22 2021,Bingung
303,304,Panji Wibisana,"Membalas : Photo
Apakah LPPF ngikutin pattern CnH seperti ini?
Saya pernah sharr di group TT tgl 11 april
Syukur saya udah masuk dari harga 1,490",LPPF,5:58:22 PM,Thursday April 22 2021,Bingung
304,305,TAUFIQI ROMADHON,"Membalas : Photo
Kl keluar atas indikasinya harga akan naik dlm tmpo yg agak lama,jg badan BB smakin gemuk smakin byk volumex....sama kok sy jg msh bljar......oh iya kl blm nonton videonya p dhe sama p guru temanya GEMES Gemar Menggambar,sip isinya daging mulu",TMPO,5:56:59 PM,Thursday April 22 2021,Bingung
305,306,Franky Hartanto,"Membalas : Sy pernah baca tulisannya Teguh Hidayat ""Misteri Saham SRIL""...saham tapi kayak thriller cerita misteri ya pak
Boleh tau Bu Reny misterinya Sril apa ,jd penasaran? ","BACA,SRIL",5:50:43 PM,Thursday April 22 2021,Hapus
306,307,Bved VX,Guys apakah bbca ama bbri masi layak invest di waktu new economi ini? Aku skrng porsi nya lgi di 25% bbca avrg 33.000. Bbri 20% 4640. Masi ad cash 55% ga tau mau ngapain.Atau lbh baik 55% itu mskin ke tokopedia aja semua?Takut kena new ekonomi ini. Big banks malah turun terus.,"BBCA,BBRI,CASH",5:47:48 PM,Thursday April 22 2021,Netral
307,308,Erwin W,"AALI: ASTRA AGRO LESTARI RAIH PENDAPATAN SEBESAR Rp5,04 TRILIUN HINGGA 31 MARET 2021.
IQPlus, (21/4) - PT Astra Agro Lestari Tbk (AALI) meraih pendapatan sebesar Rp5,04 triliun hingga periode 31 Maret 2021 naik dari pendapatan Rp4,79 triliun di periode yang sama tahun sebelumnya.

Laporan keuangan perseroan Rabu menyebutkan, laba bruto naik menjadi Rp932,18 miliar dari laba bruto Rp926,78 miliar.

Sedangkan laba sebelum pajak turun menjadi Rp354,45 miliar dari laba sebelum pajak Rp604,51 miliar.

Laba yang diatribusikan ke pemilik entitas induk Rp162,43 miliar turun dari laba Rp371,06miliar tahun sebelumnya.

Total aset perseroan hingga periode 31 Maret 2021 mencapai Rp28,47 triliun naik dari total aset Rp27,78 triliun hingga periode 31 Desember 2020.(end)",AGRO,5:34:58 PM,Thursday April 22 2021,Bingung
308,309,Rays_Man,"ini msh normal.. saya sdh 3x in dan out disini.. 
coba kalo liat chart BANK.. keluar BB atas terus.. 
btw,saya msh newbie Pak.. 
msh proses belajar.. jd bbrp grup  belajar saya ikuti..
semoga bisa menyerap sedikit ilmu suhu disini dan di grup Pak Jutha yg banyak banget analist nya  
Ini adalah foto",BANK,5:24:07 PM,Thursday April 22 2021,Bingung
309,310,Rakhmad Nirmawan Nofendi,"Membalas : Semoga indo ga ada wave ke 2 ya covid nya.. Ihsg aja yg bikin wave keatas gpp klo itu
Laba Bank Q1 2021 pada bagus"" si y","BANK,INDO",5:17:38 PM,Thursday April 22 2021,Positif
310,311,Billy,"Membalas : Photo
Semoga indo ga ada wave ke 2 ya covid nya.. Ihsg aja yg bikin wave keatas gpp klo itu  ",INDO,5:11:39 PM,Thursday April 22 2021,Bingung
311,312,Reny,"Membalas : Emiten yg dari awal saya trading selalu dibilang berfundamental bagus... Permah coba hitung fair value jg, intrinsic value dia
Sy pernah baca tulisannya Teguh Hidayat ""Misteri Saham SRIL""...saham tapi kayak thriller cerita misteri ya pak  ",BACA,5:09:49 PM,Thursday April 22 2021,Hapus
312,313,Eviros,"Membalas : Ati ati Mas. Sombong sama market akan dihukum dengan kejam...
Auto miskin mendadak  
",AUTO,5:00:08 PM,Thursday April 22 2021,Hapus
313,314,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,"Membalas : Betul bro, mental harus BAJA, spti sy sdh nyangkut di BAJA krn serakah   
Maksudnya yg baru masuk dikit dah pd loncat loncat kepanasan   bikin gak stabil akhirnya amberoll, ikutan dah yg dri bwh ",BAJA,4:53:34 PM,Thursday April 22 2021,Bingung
314,315,Tommy Hermes,"Membalas : Bumi dulu pernah 8000 skrg masih 68 Berarti...
Berarti masih murah dong?",BUMI,4:50:29 PM,Thursday April 22 2021,Bingung
315,316,Sudarmono Sutanto,"Membalas : Mental hrs baja , spy bsk bisa lanjut
Betul bro, mental harus BAJA, spti sy sdh nyangkut di BAJA krn serakah   ",BAJA,4:49:56 PM,Thursday April 22 2021,Negatif
316,317,nathan,"Membalas : LPPF dulu tertinggi pernah 20ribu, skrg masih 1925. Berarti....
berarti turun dulu itu di banting karena kinerja nya jelek",LPPF,4:46:54 PM,Thursday April 22 2021,Negatif
317,318,Naufal,"Membalas : LPPF dulu tertinggi pernah 20ribu, skrg masih 1925. Berarti....
Bumi dulu pernah 8000 skrg masih 68

Berarti...","BUMI,LPPF",4:46:52 PM,Thursday April 22 2021,Bingung
318,319,Tommy Hermes,"Membalas : wah potensi gainnya msh gedhe bangetz pak HM?  
LPPF dulu tertinggi pernah 20ribu, skrg masih 1925. 

Berarti....",LPPF,4:46:19 PM,Thursday April 22 2021,Bingung
319,320,Jutha Bram,"Membalas : Mppa itu bingung ya analisanya, dia udah tinggi tapi ternyata masih dapet tingginya lg Jadi bingung ngasih masuknya
Pake geometric circle chart, ketahuan kok itu MPPA endingnya dmn.

Kurang lbh sama dia circlenya dgn BRIS pas naik tinggi2 januari kmrn","BRIS,MPPA",3:37:39 PM,Thursday April 22 2021,Bingung
320,321,Rita Efendy,"*Samuel Sekuritas Indonesia and Indonesia Investment Education are inviting you to a scheduled zoom meeting*

*Investalk Series:*
*Mengupas Tuntas PT Bank Jago Tbk [ARTO]*

Speaker:
*Arief Harris   Wakil Direktur Utama ARTO*

Date :
*22 April 2021*

Time :
*15.30   16.30 WIB*

Hosted by :
*Suria Dharma   Head of Research SSI*
*Rita Efendy   Investment Consultant*

Chartist:
*Yudi Chen*

Zoom 
Meeting ID: 854 8761 5730
Passcode 086865

=============================

YouTube streaming :arrow_down::arrow_down::arrow_down:

https://youtu.be/WUSOISPwd9s","ARTO,BANK",3:34:28 PM,Thursday April 22 2021,Bingung
321,322,hery,"Membalas : Photo
kalau gagal, seperti MDLN. dikandangin.",MDLN,3:31:55 PM,Thursday April 22 2021,Negatif
322,323,apieth,"Membalas : byk yg d goreng. kayak saham matahari hri ini, naik karena pas momem lebaran, kalo d cek d p rusahaan ngeri. tapi kalo lagi bull
Ya kan. Skrg lg momen dmn smua saham jd gorengan. Abis naik, kempesnya cepet banget",BULL,3:27:29 PM,Thursday April 22 2021,Bingung
323,324,Billy,"Membalas : BRMS padahal d cicil dikit dan blm cukup muatanmalah melejit ,kalo udh gini bikin galau.
Salim mau beli bakrie share di brms lalu mau backdoor list Amman mining.. Rumor nya kaya gitu",BRMS,3:27:27 PM,Thursday April 22 2021,Positif
324,325,Rinew Ibrahim,"Membalas : LPPF manis juga setelah cabut dari ARA
 , dah abis jual diara, liat bid masih manis ya  ",LPPF,3:26:21 PM,Thursday April 22 2021,Positif
325,326,hery,"SRIL hati2 yah. kalau bermasalah pembayarannya, bisa suspend.",SRIL,3:24:38 PM,Thursday April 22 2021,Negatif
326,327,Hendra Choo,"Membalas : Kirain SRIL bagus krn export. Wah wah
penting liat fundamental perusahaan.",SRIL,3:23:48 PM,Thursday April 22 2021,Bingung
327,328,apieth,Kirain SRIL bagus krn export. Wah wah,SRIL,3:19:26 PM,Thursday April 22 2021,Negatif
328,329,Hendra Choo,"Ini adalah foto
SRIL parah.",SRIL,3:05:34 PM,Thursday April 22 2021,Negatif
329,330,Janson P.,"Watchlist Sore ini   :
- SAME
- MLPL

Jangan lupa money management  
#disclaimeron","MLPL,SAME",2:55:59 PM,Thursday April 22 2021,Positif
330,331,TAUFIQI ROMADHON,"Membalas : Ihsg kita akan mnju ke 5800,kl dia jebol lanjut 5400..smoga mantul di support kuatnya 5800
Ihsg akan to the moon bila dia breakout 6120,cm analisa wg ndeso   
Membalas : Jebol BRMS d 90    
   ",BRMS,2:48:30 PM,Thursday April 22 2021,Positif
331,332,Hendra Choo,Jebol BRMS d 90    ,BRMS,2:46:42 PM,Thursday April 22 2021,Positif
332,333,TAUFIQI ROMADHON,"Membalas : Its okey pak masih dapat cuan
Sy dlm analisa sll gunakan indikator Bollinger bands dan macd,dan pilih saham yg uptrend,jgn pilih saham yg downtrend meski itu saham yg bagus...ini sll yg sy ingat dan lakukan spt arahan p dhe di video2 beliau,trim p dhe",TRIM,2:40:17 PM,Thursday April 22 2021,Hapus
333,334,Dane Fernando,Kota ara,KOTA,2:36:09 PM,Thursday April 22 2021,Positif
334,335,Naufal,"Membalas : La gmn... analisa sy dia akan bikin support disitu bentuk HH dan bsknya turun dl koreksi sehat stlh itu lnjut naik,,,tp apa daya
Its okey pak masih dapat cuan",DAYA,2:34:52 PM,Thursday April 22 2021,Bingung
335,336,TAUFIQI ROMADHON,"Membalas : Padahal 1770 titik penting pak 
La gmn... analisa sy dia akan bikin support disitu bentuk HH dan bsknya turun dl koreksi sehat stlh itu lnjut naik,,,tp apa daya analisaq bleset",DAYA,2:33:53 PM,Thursday April 22 2021,Bingung
336,337,Ext,"Membalas : ERAA hrg skrg udh ATH, agak ngeri.
Menurut saya kemungkinan liat seminggu kedepan dulu pak, kemungkinan masih ada harapan untuk tembus 640",ERAA,2:32:44 PM,Thursday April 22 2021,Positif
337,338,Hendra Choo,yg ber potensi itu BJTM. LQ4 blm keluar. WL aja.,BJTM,2:31:39 PM,Thursday April 22 2021,Positif
338,339,Davis S.,LPPF manis juga setelah cabut dari ARA,LPPF,2:30:59 PM,Thursday April 22 2021,Positif
339,340,Hendra Choo,"ERAA hrg skrg udh ATH, agak ngeri.",ERAA,2:28:51 PM,Thursday April 22 2021,Positif
340,341,Fajar Oktavaria,"Membalas : Jangan liat yang sudah tinggi, masih banyak saham yg potensi, soalnya LPPF dan MPPA kan mirip Masih ada HOKI, ERAA
 ","ERAA,HOKI,LPPF,MPPA",2:27:23 PM,Thursday April 22 2021,Bingung
341,342,Hendra Choo,"Membalas : Kdg ada deviden trap,mau bg deviden tp harga diturunin dl..jatuhx deviden yg ditrima uang kita tp nilaix gk seberapa...hati2 dgn
iya, deviden trap pasti ada, dan rata2 setelah deviden akan turun. kasus bbtn agak ekstrim, naik k 2000 trus deviden kecil lsg drop k 1600. byk yg kena. jadi yg nyangkut tuh byk d situ, rata2 akan avg, hrg bakal d angkat k nilai kira2 1700-1800.","BBTN,TRUS,UANG",2:27:23 PM,Thursday April 22 2021,Negatif
342,343,RBTAN59,"1. Anderson ( Temasek ) terpaksa menukar usd 300 jt = rp 4.5 T dengan saham MPPA sebanyak  1.4 milyar lembar pada harga rp 100 per lembar. Berarti bernilai rp 140 milyar
2. Anderson rugi besar uang senilai rp 4.5 T ditukar rp 140 m
3. Apakah Anderson ( Temasek ) diam saja, tentu tidak . Mereka orang2 pintar dan memiliki uang.
Pasti mereka akan memperbaiki managemen MPPA dan berusaha menaikkan nilai saham MPPA !!!
( sekali lagi mereka punya uang dan orang2 pintar)copas dr bpk Pohai ","MPPA,UANG",2:27:11 PM,Thursday April 22 2021,Bingung
343,344,Herlinda Linda,Kalau mapi analisanya,MAPI,2:27:03 PM,Thursday April 22 2021,Hapus
344,345,Ext,"Jangan liat yang sudah tinggi, masih banyak saham yg potensi, soalnya LPPF dan MPPA kan mirip
Masih ada HOKI, ERAA","ERAA,HOKI,LPPF,MPPA",2:26:19 PM,Thursday April 22 2021,Positif
345,346,RBTAN59,"Membalas : Mppa itu bingung ya analisanya, dia udah tinggi tapi ternyata masih dapet tingginya lg Jadi bingung ngasih masuknya
besok spt nya ara nya ",MPPA,2:26:08 PM,Thursday April 22 2021,Positif
346,347,Aya,"Membalas : Haha saya TP kecepatanlah. Kalau masih punya saya sih akan jual skrg. Biasanya besok koreksi kalau LPPF. Tapi ya terserah kesera
noted, pak. thank you ya",LPPF,2:25:54 PM,Thursday April 22 2021,Bingung
347,348,Ext,"Kemungkinan masuk ke 1000 itu besar banget, tapi balik lg ya, jangan main besar dulu, soalnya namanya jg bandar ya, kita gatau di gerak dimana",MAIN,2:24:40 PM,Thursday April 22 2021,Hapus
348,349,Benhan,"Membalas : pak jual di ara, apa hold? wkwk
Haha saya TP kecepatanlah. Kalau masih punya saya sih akan jual skrg. Biasanya besok koreksi kalau LPPF. Tapi ya terserah keserakahan sendiri",LPPF,2:24:34 PM,Thursday April 22 2021,Bingung
349,350,Ext,"Mppa itu bingung ya analisanya, dia udah tinggi tapi ternyata masih dapet tingginya lg
Jadi bingung ngasih masuknya",MPPA,2:23:39 PM,Thursday April 22 2021,Positif
350,351,Benhan,"Membalas : Inilah gunanya grup,bknx sy gk analisa,sy cenderung ke analisa teknikal,kl sy minta pendpt digrup dimn salahx ya
Cob share dulu di sini",SINI,2:23:31 PM,Thursday April 22 2021,Hapus
351,352,Aya,"Membalas : ARA LPPF  
pak jual di ara, apa hold? wkwk",LPPF,2:23:29 PM,Thursday April 22 2021,Netral
352,353,TAUFIQI ROMADHON,"Membalas : bbtn cukup ok. sempat turun byk krn bagi deviden kemarin anjlok. kalo d hrg 1600 cukup fair. makanya naik dia.
Kdg ada deviden trap,mau bg deviden tp harga diturunin dl..jatuhx deviden yg ditrima uang kita tp nilaix gk seberapa...hati2 dgn deviden trap sobat","BBTN,UANG",2:23:21 PM,Thursday April 22 2021,Negatif
353,354,Petro,Mlpl msih jauh,MLPL,2:22:52 PM,Thursday April 22 2021,Negatif
354,355,Firly Fauzi,MPPA gmn Hu?,MPPA,2:22:51 PM,Thursday April 22 2021,Bingung
355,356,Ocha,Akhirnya excl,EXCL,2:22:39 PM,Thursday April 22 2021,Bingung
356,357,Benhan,ARA LPPF  ,LPPF,2:22:31 PM,Thursday April 22 2021,Positif
357,358,Hendra Choo,"lppf hati2, jgn d uber, nyangkut besok  ",LPPF,2:20:48 PM,Thursday April 22 2021,Negatif
358,359,Aya,lppf offernya hahaha,LPPF,2:19:45 PM,Thursday April 22 2021,Positif
