,Data,User,Pesan,Jam,Tanggal,Status
243,244,rudianto girsang,"Membalas : Full cash ngarep makin dalem
makin gede ikannya klo mancing mania   ",10:35:30 AM,Tuesday March 30 2021,Hapus
244,245,Vladimir Putin,Full cash ngarep makin dalem,10:34:53 AM,Tuesday March 30 2021,Hapus
245,246,Faliq H,ayo CENT turunin lagiii,10:34:38 AM,Tuesday March 30 2021,Negatif
246,247,Aho Lie,"Membalas : tpia sdh start mau rups mgkn menuju RI jg 
Is kyk menarik",10:29:44 AM,Tuesday March 30 2021,Hapus
247,248,RBTAN59,tpia sdh start mau rups mgkn menuju RI jg ,10:28:07 AM,Tuesday March 30 2021,Positif
248,249,Dimas Ari Nugroho,"Membalas : Tp kl gara2 ini wskt jadi 500 lg boleh lah  
Gw di Adhi karya aja gan   lebih lincah gerakannya kalo lagi bullish",10:24:34 AM,Tuesday March 30 2021,Positif
249,250,Jay Jay,Tp kl gara2 ini wskt jadi 500 lg boleh lah  ,10:22:32 AM,Tuesday March 30 2021,Positif
250,251,Yudha,"Membalas : Betul.. Swf itu long term (min 3 thn) Tp sentimen buat short term lebih ke cash flow konstruksi
Agree   butuh proses lama",10:21:50 AM,Tuesday March 30 2021,Hapus
251,252,Billy,Betul.. Swf itu long term (min 3 thn) Tp sentimen buat short term lebih ke cash flow konstruksi,10:21:04 AM,Tuesday March 30 2021,Hapus
252,253,Jay Jay,"Masa 3, ina baru jalan di feb maret",10:19:53 AM,Tuesday March 30 2021,Hapus
253,254,Yudha,"No real progress swf masih masuk akal sih, kalo sampe gajadi / gagal ya kebangetan lah  ",10:17:32 AM,Tuesday March 30 2021,Hapus
254,255,DOMESTIK SELL PENYEBAB IHSG BAKAL KE 5900(JANGAN CL & KSH BANDAR 30MAR - 01 APRIL THE LAST SEROK,"WSKT

WAKAKKAKA MKANYA JGN PD kali kalau mau msk ssham konstruksi.. sy dr awal juga dah ga ngelirik ini sahamm PAS munculnya SWF.. SWF bayar utang kok sentimen bgs.. percuma swf kalau utang msh tinggi.. yg hrs dilirik itu proyek tolnya proyek ny lo..

MIMPI x kalau wskt naik dlm wkt dekat.. sdh jelas 2020 tahun kerugian karena pandemi.. tahun ini masih pemulihan jd sgt aneh kalau tiba2 wskt merangkak naik ke atas 1600an.. saham spt ne 1 1/2 tahun sampai 2 tahun baru naik..

Makanya kalau mau jd investor mesti tau dulu latar belakang perusahaan.. jgn prusahaan ga jelas lgsung haka sebanyak banyakny.. sy sdh tau saham ini krg bgs mkanya cara cicil tdk lgsung haka..sebanyakny krn skali anjlok habis sudah..

Sy jg sdh sempat profit kok di emiten plat merah ni.. cuman sy hold krn blm capai target saat ini minus makin dalam.
Kalau kalian panik &CL keenakan bandar & scalper dong...beli mahal2 dijual murah karena fear..

JD KESIMPULAN HOLD,PATIENT, WAIT & SEE TO AVG DOWN.. SAY NO JUAL MURAH.. SALAM PROFIT DI KEMUDIAN HARI. THE KEY TO VICTORY IS ""DEFEND FIRST"" ,""PATIENT"" AND BE BRAVE.

SALAM PROFIT REKAN2",10:17:27 AM,Tuesday March 30 2021,Hapus
255,256,Puspita Wardani,"Membalas : Swf gagal? Sekelas opung luhut masa ngeprank   *saya gapunya barang
Kan kpn hr abis di prank soal TESLA   bkn gk mgkn SWF jg prank  ",10:16:50 AM,Tuesday March 30 2021,Negatif
256,257,Yudha,"Membalas : Gila bbri ambrol
MS dkk akum bri dari harga 2500-3500, barang nya banyak banget itu",10:16:25 AM,Tuesday March 30 2021,Hapus
257,258,Rocky Thohir,Gila bbri ambrol,10:15:20 AM,Tuesday March 30 2021,Negatif
258,259,Yudha,Swf gagal? Sekelas opung luhut masa ngeprank   *saya gapunya barang,10:14:51 AM,Tuesday March 30 2021,Negatif
259,260,Puspita Wardani,INPS  ,10:12:03 AM,Tuesday March 30 2021,Hapus
260,261,Jimset,"Membalas : Apa ni mbak
mpow?",10:11:47 AM,Tuesday March 30 2021,Hapus
261,262,Vincent HH,"Wskt besok arb lg
Ni pasti udah mentok dia arb",10:10:24 AM,Tuesday March 30 2021,Negatif
262,263,Handy HD,"ENRG kuat di 111
CENT jg kuat di 292",10:07:13 AM,Tuesday March 30 2021,Hapus
263,264,as s,same :airplane: ,10:04:56 AM,Tuesday March 30 2021,Hapus
264,265,Fadli,"Membalas : wskt 1100 an hit!
turun lg hu?",10:04:50 AM,Tuesday March 30 2021,Hapus
265,266,Andre Salim,wskt 1100 an hit!,10:04:34 AM,Tuesday March 30 2021,Hapus
266,267,Yudha,Bukan main memang indeks bandar satu ini  ,9:48:06 AM,Tuesday March 30 2021,Hapus
267,268,Lee Khong Huan,WSKT dikasih ke ma200 nggak ya? Masih kurang turun 14%an lagi...alias 2x ARB   ,9:47:59 AM,Tuesday March 30 2021,Negatif
268,269,Dharma,"Membalas : Iyaa...bomb blasting itu mendekati paskah...yg kmrn keciduk itu siap2 mau aksi jg...cm keburu diendus sm bin...
Beh klau pas paskah jumat ini mah, jdi sorotan dunia...

Bner"" senin minggu depan sih kebakaran klau bom pas paskah dan jumlah korban bnyak",9:47:27 AM,Tuesday March 30 2021,Hapus
269,270,Novine 90210,"eraa...hari ini cumdate ss tapi masih gitu2 aja...
masih rame sido kayanya",9:45:28 AM,Tuesday March 30 2021,Positif
270,271,Vetty Wei,"Membalas : Wadooh... Soalnya kan bom udh lewat Kapal yg bkin macedh dipindahin... Skrng politik?
Iyaa...bomb blasting itu mendekati paskah...yg kmrn keciduk itu siap2 mau aksi jg...cm keburu diendus sm bin...",9:44:23 AM,Tuesday March 30 2021,Hapus
271,272,Benanta,"EAST 
EAST W",9:41:25 AM,Tuesday March 30 2021,Hapus
272,273,Vetty Wei,"Membalas : Kalo masih dalam plan ya blm nyangkut itu, definisi nyangkut kalo udh lewat batas SL tp ga di SL turun trs
Iyaa nunggu aja...sapa tau bandar mau nyolek bentar lg   thx   ",9:39:28 AM,Tuesday March 30 2021,Hapus
273,274,Tony Iskandar,Hati2 ANTM asing kembali jualan,9:38:16 AM,Tuesday March 30 2021,Hapus
274,275,Dharma Djiauw  ,"Membalas : Iyaa...ud 2 mg hidup segan mati tak mau   nyangkut di 205
Kalo masih dalam plan ya blm nyangkut itu, definisi nyangkut kalo udh lewat batas SL tp ga di SL turun trs",9:37:40 AM,Tuesday March 30 2021,Negatif
275,276,Luky,"Membalas : Wskt : was was mikirin harta
abs CL barusan, masuk gara2 kena php kmarin di 1300an... wkwkwkwk",9:37:19 AM,Tuesday March 30 2021,Negatif
276,277,Aliong,Wskt : was was mikirin harta,9:36:39 AM,Tuesday March 30 2021,Negatif
277,278,Dharma Djiauw  ,"Membalas : Para suhu...psab gimn ya? Ud lama dighosting sm bandar  
Dari chart lg support ya, breakdown 190 siap kabur",9:35:02 AM,Tuesday March 30 2021,Negatif
278,279,Fajar Suryo,"Membalas : WSKT kmr byk yg rekomen buy termasuk para analis hs ,elen may dll. Pertanyaannya koq bisa ga tau begitu parahnya keuangan WSKT
Kemarin kapan pak?",9:33:52 AM,Tuesday March 30 2021,Hapus
279,280,Vetty Wei,Para suhu...psab gimn ya? Ud lama dighosting sm bandar  ,9:30:24 AM,Tuesday March 30 2021,Hapus
280,281,Benanta,"SAME SPek BUY

TARGET 1 510 (ATH)
TARGET 2 565
TARGET 3 635
STOPLOSS IF BREAK 416
(DISC ON)",9:30:22 AM,Tuesday March 30 2021,Hapus
281,282,rahmad,"Membalas : Bandar Detector + Broker Summary Ticker: BVIC Period: 30 Mar 2021 to 30 Mar 2021 Last Update: 30 Mar 2021 08:58 ------ Info ---
belvin distribusi wkekwk (YP)",9:24:51 AM,Tuesday March 30 2021,Hapus
282,283,Hendra,Setia menanti cent,9:22:09 AM,Tuesday March 30 2021,Hapus
283,284,Louis Adam,AGRO DOID rebound,9:20:52 AM,Tuesday March 30 2021,Positif
284,285,A rachman,"Bandar Detector + Broker Summary
Ticker: BVIC
Period: 30 Mar 2021 to 30 Mar 2021
Last Update: 30 Mar 2021 08:58

------ Info ------
Buyer: 29
Seller: 16
Net Volume: 244,877
Net Value: 4.3B
Average: 176

------ TOP 1 ------
Volume: -78,100
Amount: -1.4B
Status: Big Dist
------ TOP 3 ------
Volume: -72,949
Amount: -1.3B
Status: Big Dist
------ TOP 5 ------
Volume: -49,602
Amount: -872.3M
Status: Big Dist
------ AVERAGE ------
Volume: -64,027
Amount: -1.1B
Status: Big Dist

------------ NET BUY ------------
1. PD - Lot: 53,547 - Val: 942.0M - Avg: 176
2. XC - Lot: 50,711 - Val: 892.4M - Avg: 176
3. KK - Lot: 32,740 - Val: 574.1M - Avg: 177
4. DR - Lot: 24,687 - Val: 431.2M - Avg: 175
5. CC - Lot: 20,768 - Val: 364.3M - Avg: 176
6. NI - Lot: 14,710 - Val: 258.1M - Avg: 176
7. SQ - Lot: 9,664 - Val: 169.3M - Avg: 176
8. AZ - Lot: 8,492 - Val: 150.7M - Avg: 177
9. EP - Lot: 6,266 - Val: 110.9M - Avg: 177
10. IF - Lot: 4,498 - Val: 78.6M - Avg: 175

------------ NET SELL ------------
1. YP - Lot: -131,647 - Val: -2.3B - Avg: 176
2. CP - Lot: -58,300 - Val: -1.0B - Avg: 173
3. IP - Lot: -20,000 - Val: -349.3M - Avg: 175
4. GR - Lot: -13,053 - Val: -225.4M - Avg: 175
5. MK - Lot: -9,055 - Val: -157.7M - Avg: 176
6. MI - Lot: -5,100 - Val: -90.7M - Avg: 178
7. SH - Lot: -4,600 - Val: -82.5M - Avg: 179
8. SF - Lot: -3,000 - Val: -52.2M - Avg: 174
9. AI - Lot: -2,100 - Val: -35.9M - Avg: 174
10. LG - Lot: -1,435 - Val: -25.3M - Avg: 176",9:18:48 AM,Tuesday March 30 2021,Hapus
285,286,Kaanz',"Membalas : ASSA n CENT bkn pagi pagi happy  
Hayo loh ",9:18:38 AM,Tuesday March 30 2021,Hapus
286,287,Aho Lie,"Membalas : ASSA n CENT bkn pagi pagi happy  
Cusn terus",9:17:29 AM,Tuesday March 30 2021,Hapus
287,288,Puspita Wardani,ASSA n CENT bkn pagi pagi happy  ,9:16:01 AM,Tuesday March 30 2021,Positif
288,289,Liem Peter,"wah ini YP masang pager CENT di 292, abg dia 293",9:15:45 AM,Tuesday March 30 2021,Positif
289,290,DOMESTIK SELL PENYEBAB IHSG BAKAL KE 5900(JANGAN CL & KSH BANDAR 30MAR - 01 APRIL THE LAST SEROK,"Membalas : WSKT kmr byk yg rekomen buy termasuk para analis hs ,elen may dll. Pertanyaannya koq bisa ga tau begitu parahnya keuangan WSKT
Sy korbanny",9:15:14 AM,Tuesday March 30 2021,Hapus
290,291,Liem Peter,cent kenceng juga ya,9:10:52 AM,Tuesday March 30 2021,Positif
291,292,Lee Khong Huan,Lord mg ga (belum) kuat angkat bnba,9:09:07 AM,Tuesday March 30 2021,Hapus
292,293,Rendy Artha,"permisi para suhu keren sekalian, apakan tins dan antm masih worth it untuk masuk saat ini dalam 1 bulan kedepan? terimakasih   ",9:08:39 AM,Tuesday March 30 2021,Hapus
293,294,Aho Lie,"Membalas : Padahal fundamental bagus ya ENRG..
Saya gak ngikutin kita tunggu pskarnya pak 
",9:02:27 AM,Tuesday March 30 2021,Hapus
294,295,Handy HD,Padahal fundamental bagus ya ENRG..,9:00:12 AM,Tuesday March 30 2021,Hapus
295,296,Jafar Sim,"Membalas : candaaaa apusss... 
Yang agro yang agro (harusnya) hari ini rebound ijo,,, yang agro yang agro",9:00:00 AM,Tuesday March 30 2021,Positif
296,297,Aho Lie,"Membalas : Hrg pelaksanaan RI ENRG Rp 126 ya ?
Byk yg tak tertarik klo group bkr",8:59:37 AM,Tuesday March 30 2021,Hapus
297,298,Handy HD,Hrg pelaksanaan RI ENRG Rp 126 ya ?,8:58:54 AM,Tuesday March 30 2021,Hapus
298,299,Pipit,"Membalas : nah berita sentimen negative ini bisa kebalikan dr wskt kita saksikan sebentar lg
Ngasih harapan ya kak?  ",8:58:22 AM,Tuesday March 30 2021,Hapus
299,300,RBTAN59,mudahan salah satu ada yg melejit,8:58:17 AM,Tuesday March 30 2021,Hapus
300,301,Handy HD,ENRG mau CUM RI ya?,8:57:54 AM,Tuesday March 30 2021,Positif
301,302,RBTAN59,"Membalas : CNBC Indonesia https://www.cnbcindonesia.com/market/20210329220801-17-233813/duh-3-tahun-saham-matahari-ramayana-cs-gak-pernah-c
nah berita sentimen negative ini bisa kebalikan dr wskt kita saksikan sebentar lg  ",8:54:50 AM,Tuesday March 30 2021,Negatif
302,303,japutra,ada yang bahas ANTM ga pak?,8:52:51 AM,Tuesday March 30 2021,Hapus
303,304,Pipit,"Membalas : Kok jd heboh ne wskt y hahahaa ad ap si
Krn byk yg masih pegang WSKT   ",8:49:21 AM,Tuesday March 30 2021,Hapus
304,305,DOMESTIK SELL PENYEBAB IHSG BAKAL KE 5900(JANGAN CL & KSH BANDAR 30MAR - 01 APRIL THE LAST SEROK,"Membalas : Photo
Kok jd heboh ne wskt y hahahaa ad ap si
Ne tndy ap",8:45:50 AM,Tuesday March 30 2021,Hapus
305,306,Chai Lie,"Membalas : GTC itu Good Till Cancel. order yang akan dipasang terus selama durasi waktu yang diset sebelumnya. misalnya kita pasang order b
Pak carik, izin tanya utk aplikasi simas equity, bagian advance order, itu ada 3 pilihan yaitu last price, bid price, offer price.",8:45:17 AM,Tuesday March 30 2021,Hapus
306,307,Fajar Suryo,"Membalas : Ini klo naik dan bo bole avrg up?
boleh, kan uang ibu",8:44:36 AM,Tuesday March 30 2021,Hapus
307,308,Hauw,"Pas akumulasi mereka menang waktu, kita dibikin gerah kapaaan ini barang naik, kampret nyamping aja terus
Pas mark up menang duit, dibawa naik yg turun ditadah semua
Pas distribusi menang berita, semua2 bilang buy
Pas mark down? Menang avg. Belinya uda paling bawah. Org2 pada cutloss mereka masi TP",8:42:41 AM,Tuesday March 30 2021,Hapus
308,309,Fajar Suryo,"#TLKM Daily
Regression Channel
29-Mar-2021 16:15
Ini adalah foto",8:42:14 AM,Tuesday March 30 2021,Hapus
309,310,Fajar Suryo,"#BBCA Daily
Regression Channel
29-Mar-2021 16:15
Ini adalah foto",8:40:44 AM,Tuesday March 30 2021,Hapus
310,311,Hauw,"Dibuat berpikir bahwa itu skenario bandar untuk mengambil barang retail
Padahal itu bandarnya jualan
Trus abis koreksi kecil2an kluar koreksi dalem... Galau
Mau cutloss uda dalem, nanya sana sini. Akibatnya panik
Knp saya bisa blg gini. Krn dulu saya berkali2 kena jebret di sini",8:38:56 AM,Tuesday March 30 2021,Hapus
311,312,Fajar Suryo,"#WSKT Daily
Regression Channel
29-Mar-2021 16:15
Ini adalah foto",8:38:53 AM,Tuesday March 30 2021,Hapus
312,313,Bapakne Naila,"Membalas : Wah iya. Saya dulu ngk jual2 tuh wskt gara analisa target price ma berita swf2. Eh ngk da yang bener. Akhirnya makin dalem. Oh i
Coba cek gugel teorinya wickoff, baca2 apa itu fase akumulasi, markup, distribusi, markdown. Ntar blajar akumulasi kek mana sih dll joss lagi tambah fa dikit2 lah. Minervini punya SEPA, Oneill ada CANSLIM",8:32:37 AM,Tuesday March 30 2021,Hapus
313,314,Taufiq,"Membalas : Ciri distribusi, beritanya bagus, banyak rekomend analis yg tinggi
Wah iya. Saya dulu ngk jual2 tuh wskt gara analisa target price ma berita swf2. Eh ngk da yang bener. Akhirnya makin dalem. Oh ini contoh distribusi ya. Makasih pak infonya",8:22:26 AM,Tuesday March 30 2021,Hapus
314,315,Bapakne Naila,"Protes dong ke EM trade, minta carikan yg ARA  
Membalas : WSKT kmr byk yg rekomen buy termasuk para analis hs ,elen may dll. Pertanyaannya koq bisa ga tau begitu parahnya keuangan WSKT
Ciri distribusi, beritanya bagus, banyak rekomend analis yg tinggi  ",8:13:00 AM,Tuesday March 30 2021,Hapus
315,316,Daniel Bong,"Membalas : Photo
Ini cuma analisa pribadi tapi waktulah yang membuktikan
Bebas saja semua orang bisa berasumsi tapi kalau ruginya begitu ini sangat berbahaya
Hanya org yg kelebihan uang yg mau serok",8:05:54 AM,Tuesday March 30 2021,Negatif
316,317,VIR136(VIVIE),"Good morning,

Stock futures are higher after Dow closes at record

U.S. stock index futures advanced during overnight trading on Monday after the Dow Jones Industrial Average closed at a record high.

Dow.......33171  +98.5      +0.30%
Nasdaq.13060   -79.1       -0.60%
S&P 500..3971   -3.5         -0.09%
 
FTSE...... .6736   -4.4        -0.07%
Dax........14818  +68.8     +0.47%
CAC.......6016    +26.7     +0.45%

Nikkei...29385    +207.8    +0.71%
HSI........28338   +1.9         +0.01%
Shanghai .3435  +16.97   +0.50%
ST Times..3179  +21.3     +0.67%

IDX.....6166.82  -28.74     -0.46%
LQ45.....933.53 -5.30       -0.56%

JAKMIND...1029.73    -10.47     -1.01%
JAKCONS....1718.74  +9.90      +0.58%
JAKTRADE...858.93    -2.07       -0.24%
JAKBIND.....987.66     +14.13   +1.45%
JAKAGRI...1447.20     -15.81     -1.08%
JAKFIN.. ....1426.25   -10.59      -0.74%
JAKPROP......374.94   -5.30        -1.39%
JAKINFR...1052.32     -14.75      -1.38%
JAKMANU..1309.10   +8.66      +0.67%   
JAKMINE....1818.07   -38.13     -2.05%
 
Indo10Yr..6.8731   +0.0121    +0.18%
*ICBI...308.3065     +0.0606    +0.02%*
US10Yr....1.7210    +0.0610    +3.67%
*VIX............20.74   +1.88         +9.97%*
  
USDIndx .....92.9440 +0.1780  +0.19%
Como Indx...187.53   -0.20        -0.11%
(Core Commodity CRB)
BCOMIN..... .144.49  -1.31         -0.98%

IndoCDS.....87.138    +0.772    +0.894%
 (5-yr INOCD5)  
 
*IDR.....14445.50 +27.50     +0.19%*
*Jisdor....14434    -12            -0.08%*


Euro.........1.1771  -0.0023   -0.20%


TLKM........23.87    -0.41        -1.69%
(3445)
EIDO..........22.65    -0.38        -1.65%
EEM...........52.90    -0.37        -0.69%

Oil............61.82       +0.85      +1.39%
Gold ......1713.00    -21.70      -1.25%
Timah....25302.50  +127.50  +0.57%
Nickel...16202.50   -190.00    -1.16% 
 
*Coal price.....93.00  -2.40      -2.52%*
(Apr/Newcastle) 
*Coal price.....88.30  -2.40      -2.65%*
(May/Newcastle)
Coal price.....70.60  -0.30       -0.42%
(Apr/Rotterdam) 
Coal price.....70.55  -0.30       -0.42%
(May/ Rotterdam)
 
*CPO(Jun)....3752   +57       +1.54%*
(Source: bursamalaysia.com)             
Corn...........546.75   -5.75     -1.04%
SoybeanOil...52.96 +0.48     +0.91%
Wheat....... 616.75  +3.50     +0.57%

Wood pulp.5700.00  unch     +0% 

( *DE*/ *Phintraco(AT)*  30-03-21)
    
*****",7:59:56 AM,Tuesday March 30 2021,Hapus
317,318,Hauw,"Membalas : WSKT kmr byk yg rekomen buy termasuk para analis hs ,elen may dll. Pertanyaannya koq bisa ga tau begitu parahnya keuangan WSKT
Kemaren itu kapan, pasar modal kan digerakin pake ekspektasi
Bukan fakta
Kalo ekspektasinya tidak terpenuhi ya dibalik posisinya",7:59:03 AM,Tuesday March 30 2021,Hapus
318,319,Daniel Bong,"WSKT kmr byk yg rekomen buy termasuk para analis hs ,elen may dll.  Pertanyaannya koq bisa ga tau begitu parahnya keuangan WSKT saya yakin byk bgt korban berjatuhan",7:56:23 AM,Tuesday March 30 2021,Negatif
319,320,Jay Jay,"Membalas : Sy sbnrnya mau trading di WSKT ini. Kdg bingung jg mau CL tau2 malah dibawa naek. Belakangan ini pola EM trade juga begitu. Yg s
Kuat tahan lama ga? Jeleknya pemerintah ga ada duit. Mo bantu paling dikit. Berharap jualan tol ke luar atau ina. Proyek ga akan banyak dulu, pendanaan susah, kecuali dpt surat jaminan dari pemerintah. 

Perbaikan akan ada, tapi lambat",7:48:32 AM,Tuesday March 30 2021,Negatif
320,321,Hauw,"Tergantung pihak yg berkepentingan itu dia gerakinnya mau ke mana
Membalas : Ok hu. Sos di berapa ya kira-kira?
1320
Pas naik kita ikut tp klo uda realisasi jelek ya jgn disayang2
Itu berlaku ga cuma buat WSKT aja ato ANTM aja ato farmasi aja tp semua saham kaya gitu
Ini adalah foto",7:44:36 AM,Tuesday March 30 2021,Hapus
321,322,Dirga,"Membalas : Sy sbnrnya mau trading di WSKT ini. Kdg bingung jg mau CL tau2 malah dibawa naek. Belakangan ini pola EM trade juga begitu. Yg s
out dulu, kalau memang mantul dan naik kuat masih bisa buyback lagi  ",7:42:34 AM,Tuesday March 30 2021,Hapus
322,323,Hauw,"Membalas : Pagi hu. Wskt sy nyangkut 15%. Baiknya CL saja apa gimana ya? Klo semalam ntn live EM suruh invest aja katanya. Jd bingung...
Jangan invest di WSKT
1200 itu dia ada gap, hari ini mungkin ada pantulan",7:42:04 AM,Tuesday March 30 2021,Negatif
323,324,CHR27,"Membalas : Bapak niatnya bgmn, trading atau investasi? Kalau trading harusnya dr awal sudah pasang stoploss, ga akan lg ada kata nyangkut s
Sy sbnrnya mau trading di WSKT ini. Kdg bingung jg mau CL tau2 malah dibawa naek. Belakangan ini pola EM trade juga begitu. Yg swing kena level stoploss, lalu klo gak mau stoploss ya jadi investing aja. Cm yg jd mslh dgn ada berita begini jd bingung apakah layak wskt ini di invest?",7:41:43 AM,Tuesday March 30 2021,Negatif
324,325,Jay Jay,"Pindahin pembayaran hk ke wskt, revaluasi aset. Restrukturisasi utang himbara tp ga yakin bs atau ga.",7:40:48 AM,Tuesday March 30 2021,Hapus
325,326,Eko Bawono,"#WSKT
Ini adalah foto",7:40:39 AM,Tuesday March 30 2021,Hapus
326,327,Yudha,"Membalas : Pagi hu. Wskt sy nyangkut 15%. Baiknya CL saja apa gimana ya? Klo semalam ntn live EM suruh invest aja katanya. Jd bingung...
Bapak niatnya bgmn, trading atau investasi? Kalau trading harusnya dr awal sudah pasang stoploss, ga akan lg ada kata nyangkut selama stoploss belum terpenuhi, sekalipun sudah terkena SL yasudah, risk trading sebelumnya harus sudah ditentukan seberapa dalam yang bisa diterima jika posisi yang diambil salah..",7:37:31 AM,Tuesday March 30 2021,Negatif
327,328,CHR27,"Membalas : ""beli nya skrg, kalo realisasinya jelek langsung out""
Pagi hu. Wskt sy nyangkut 15%. Baiknya CL saja apa gimana ya? Klo semalam ntn live EM suruh invest aja katanya. Jd bingung...",7:35:18 AM,Tuesday March 30 2021,Hapus
328,329,Hauw,"Jauh sebelum LK keluar saya udah blg galau ama WSKT, semenjak rating nya jadi not rated itu udah serem dia
Kalo discroll ke atas pas Pakdhe dan saya ngajakin beli di 750 itu kita uda state
""beli nya skrg, kalo realisasinya jelek langsung out""",7:28:57 AM,Tuesday March 30 2021,Bingung
329,330,45$$3 Chandera Husin,Kayaknya kalau sudah pegang cash.... lebih baik jadi penonton IHSG aja... sambil nunggu market bottoming lalu sidewways...  DJI dan sejenisnya sdh ATH...    ,7:26:45 AM,Tuesday March 30 2021,Hapus
330,331,Hendro Masori,"Membalas : good tip. thank you. harus owner nih, pakde @hmasori
Ok. Done
Membalas : Btw yg di grup ini ud pada kerja belum? Gue bru lulus kuliah ni manajemen ekonomi. Bln dpn awal ud wisuda. Nganggur bgt. Ga ad k
Join linkedin Mas. Disana banyak pencari kerja",7:06:49 AM,Tuesday March 30 2021,Hapus
331,332,Jay Jay,"Membalas : Wilayah nya dmn? Coba cari2 opportunity di big city klo untuk pengalaman pertama.. Terus tentuin mau di bidang apa.. Dan klo ada
Lowongan banyak, tp sayangnya gap kebutuhan dan pelamar jg besar. Jdnya terkesan susah cari kerjaan",6:03:43 AM,Tuesday March 30 2021,Hapus
332,333,Bved VX,"Membalas : Wilayah nya dmn? Coba cari2 opportunity di big city klo untuk pengalaman pertama.. Terus tentuin mau di bidang apa.. Dan klo ada
Iaa ni. Makanya tanya"". Saya itu dimana pun wilayah nya sikat si.
Membalas : Wilayah nya dmn? Coba cari2 opportunity di big city klo untuk pengalaman pertama.. Terus tentuin mau di bidang apa.. Dan klo ada
Thank you bro  ",5:42:52 AM,Tuesday March 30 2021,Hapus
333,334,Billy,"Membalas : Btw yg di grup ini ud pada kerja belum? Gue bru lulus kuliah ni manajemen ekonomi. Bln dpn awal ud wisuda. Nganggur bgt. Ga ad k
Wilayah nya dmn? Coba cari2 opportunity di big city klo untuk pengalaman pertama.. Terus tentuin mau di bidang apa.. Dan klo ada rezeki ikut sertifikasi2 yg menunjang biar ada value nya dlu.. Atau coba tanya pak lurah kali2 ada posisi kosong Bantu2 ditempat pak lurah terus ikut seleksinya 

Lowongan mah banyak.. Di LinkedIn tuh bejibun cek aja.. Semangat ya",5:37:46 AM,Tuesday March 30 2021,Hapus
334,335,Mahmud,"Membalas : Yang udah di saham rata rata ya udah kerja. Muter duit dari mana kalau ga kerja hehe.
Bisa juga yg ada di sini karena dapat bantuan modal dari orang tuanya utk belajar mlkkn beli dan jual saham.",5:34:56 AM,Tuesday March 30 2021,Hapus
335,336,hery,"aman pak. barusan pukul kentongan jam2an  
Membalas : Aman pak Carik? @luckv02
terbangun atau belum tidur nih?",1:02:31 AM,Tuesday March 30 2021,Hapus
336,337,Meneer Greg,Aman pak Carik? @luckv02,1:01:26 AM,Tuesday March 30 2021,Hapus
337,338,Van BS,"Malam semua, ijin bertanya . Kalau mencari seputar informasi terupdate soal rencana/strategi emiten dan laporan keuangan satu emiten di TW1 biasanya dimana ya ? Misal ICBP begitu ..",12:03:26 AM,Tuesday March 30 2021,Hapus
338,339,hery,"Membalas : Photo
good tip. thank you. harus owner nih, pakde @hmasori",11:54:58 PM,Monday March 29 2021,Hapus
339,340,Faliq H,"Membalas : IHSG ijo kok transaksi miskin sekali ya.,,apakah bandar lgi rombongan ziarah religi ???
bandarnya dikrangkeng, ga bisa goreng POSA, MYRX, TRAM, JGLE",11:30:43 PM,Monday March 29 2021,Hapus
340,341,Hendro Masori,"Nah khan siapa kemarin yg main masukin kesini
Aya aya wae",11:24:38 PM,Monday March 29 2021,Hapus
341,342,Ary,"Membalas : Photo
Biasanya kalo pas kemaren saya perhatikan arb dari bank bvic dan bgtg sama inpc pada nyesel jual arb tapi ya emang pait banget bisa sampe lossnya di 40%,karena ketika lot order di akum bandar itu bisa naik lagi dari arb sampe 10%, banyak yang average pas bandar akum jadi lossnya bisa ketutup.
Membalas : Biasanya kalo pas kemaren saya perhatikan arb dari bank bvic dan bgtg sama inpc pada nyesel jual arb tapi ya emang pait banget b
3 bank tersebut diakum sehari sama MG
",10:58:03 PM,Monday March 29 2021,Negatif
342,343,shendy,"Membalas : harusnya tuh kalo ara berjilid2 biarin aja pasar lagi naik ga sah di suspen , kalo arb berturut2 itu yg perlu disuspen
ara berjilid bikin ritel fomo... makin beli harga pucuk... arb berjilid bikin ritel ogah masuk... aman mana?",10:53:09 PM,Monday March 29 2021,Hapus
343,344,rigeladitya,"INCO area demand, ada yang lagi ngumpul in banyak banget.
Ini adalah foto",10:48:22 PM,Monday March 29 2021,Positif
344,345,Benanta,"Iya maksudnya itu di drive pake fundamental, ptsn pun juga sama kmrn,, cuman klo kasus yg skrg2 kan karena lagi hype aja jadi pola chart nya bentuk A shape gtu naik tinggi trus terjun bebas Abis itu lurus lagi dah  ..",10:26:02 PM,Monday March 29 2021,Hapus
345,346,Kaanz',"Membalas : GTC itu Good Till Cancel. order yang akan dipasang terus selama durasi waktu yang diset sebelumnya. misalnya kita pasang order b
Wahh makasih pak carik , jadi selama order belum matched s setiap hari akan di pasang terus ya?",10:19:53 PM,Monday March 29 2021,Hapus
346,347,hery,"Membalas : Gtc order tu ap pak
GTC itu Good Till Cancel. order yang akan dipasang terus selama durasi waktu yang diset sebelumnya. misalnya kita pasang order buy BBRI di 4500 selama 1 bulan. sistem akan pasang itu setiap hari sampai 1 bulan atau terbeli",10:18:04 PM,Monday March 29 2021,Hapus
