Normal,Status
balas langkah baik konversi utang saham beli strategis ri dst omong andai andai nilai ri stand buyer option nya beli jaman after ri jual si temasek watiga trust risk nya gin,Netral
tau lippo grup nunggu prospektus aja bnyak saham ri,Netral
prediksi tunggu,Netral
balas terima kasih guru fakhri dkk tetep watch nya depan konsol tetep tahan ma nya bi ma bwh mngkin konsolidasi skitaran ma beli nunggu ma ma,Netral
blom naik colek,Netral
balas candle cihuy sikatt tunggu besok turun,Netral
balas nunggu,Netral
nunggu,Netral
balas bandar asing saham jas peluang naik nunggu kasih,Netral
balas kak junta ihsg tanggal detik,Netral
balas harga ayam naik haka,Positif
balas foto average ambil harga,Positif
balas haha kasih diskon ya girang diskon cashnya kering ya jual barang ya alhamdllah porto hijau diskon kring bikin pusing,Positif
balas niat trading investor sangkut ngarep naik setinggi harap cutloss cuan hehe contoh ya ambil hati,Positif
balas niat trading stock ubah haluan investing lossnya average niat trading investor sangkut ngarep naik setinggi,Positif
closing mantap profit naik yoy,Positif
asing jual top marketp cap foto,Positif
balas oalah naik gegara besok nih berita ajm haka hahah,Positif
oalah naik gegara besok nih berita ajm closing hahha,Positif
ikut arus air skill lincah renang spy cuan,Positif
balas auptrend haha uptrend tuh naik ya tuh kaya,Positif
balas uptrend coba auptrend,Positif
balas beli saham uptrend turun uptrend coba,Positif
balas serok lepas doang lot,Positif
serok,Positif
balas hijau hijau haha pasang cl an average,Positif
hijau,Positif
rocket rocket rocket rocket rocket,Positif
hidup,Positif
ayo habis bidnya biar ku tenang,Positif
cl saham terbang ct ya,Positif
support kuat,Positif
ayo ribonn,Positif
balas naik,Positif
balas sesi kena cutloss arb tick arb selamat mantap arb moga mantap arb ara,Positif
lindung ihsg bca,Positif
hebat si kakak jago,Positif
tahan hijau nya,Positif
teman dividen,Positif
dividen cair free tax terima kasih bu menteri,Positif
balas konstruksi borong,Positif
ngegas,Positif
jago ku,Positif
balas buka naik ri ya goreng selesai ri nya tuju nya ya kalah,Positif
ya kuat story actionnya right issue planning ipo gojek toped equity naik kali lipat penetrasi market rilnya bumn ngandalin swf doank bayar utang triliun,Positif
buka naik ri ya goreng selesai ri nya tuju nya ya,Positif
gwanin naik,Positif
ihsg merah terbang tanda ipo toped gojek,Positif
bersih ya,Positif
posisi bgs ya,Positif
balas ath kah yup,Positif
ath kah,Positif
fly,Positif
balas haka ath reason nya yuknabungsaham,Positif
haka ath,Positif
ayo gaskeun,Positif
nya kakak,Positif
haka rocket,Positif
ihsg naik domestik satu buy cerita turun taking profit naik gagal elliot wave naik ihsg foto,Positif
balas terbang minggu lihat tuju om nya om pw capai target akumulasi public mudah manteng an,Positif
balas minggu turun om moga close minggu bikin candle hammer candle weekly terbang minggu lihat,Positif
potensi rising wedge sih stocashtic death cross,Positif
turun nih serok haha kemarin naik beli pas payment devidend turun naik ya haha,Positif
habis jln lihat kebun sapa besok terbang foto,Positif
balas ihsg hidden div salah analisa time frame lihat bullish,Positif
balas foto rumus ihsg hidden div,Positif
balas minggu ihsg hasil bentuk swing high bearish trendnya last candle kemarin bentuk candle merah mana te ihsg hidden div salah analisa,Positif
senin naik nih,Positif
jago kemarin pas crash bagger beli an jual an,Positif
dividen serok nih haha,Positif
der,Positif
foto konfirmasi rsi macd koreksi ketemu hidden bullish reg,Positif
resist ath moga minggu breakout,Positif
maaf guru valid breakout pattern cup foto,Positif
fenomenal an naik slow tp nonstop nunggu pullback kasih eeee langsung ngegas,Positif
balas proyeksi prospek tetep hati gandrung ekonomi digital ya guru swing lihat naik tp tinggi kah,Positif
balas assalamu alaikum guru prospek masuk senin proyeksi prospek tetep hati,Positif
balas breakout pullback konsol an,Positif
balas foto assalamu alaikum guru prospek masuk senin,Positif
balas foto cantik ya ath,Positif
paman sam gonta ganti cetak rekor ath dj sp nasdaq ganti an foto,Positif
balas foto direksi beli saham berita harga naik sbtr tau banting,Negatif
telat cl gembel,Negatif
balas pompom teknikal nya ja,Negatif
balas indonesia hebat sambut rhomadon mana diskon bursa nawarin diskon haha kasih diskon ya girang diskon cashnya kering ya jual barang ya ratap sedih deh,Negatif
balas cut your losses secure your capital kompromi kak benhan bilang kembali rugi tradin rugi hapus big profit big losses ya wassalam,Negatif
balas tips atas sedih hati silah grafik chart hancur hancur harga kuat kuat badai coba case tanda reversal langgan dividen harga jatuh tau dividen nunggu coals nunggu winter,Negatif
lo yah dapat pribadi salah ihsg berat tekan bpjs usy saham kontruksi jelek lk nya vaksin efektif china ihsg nop tengah berani masuk an lo turun berita positif signifikan coba cek txn hari ihsg tipis maaf tebar fear tp drpd uap sayang,Negatif
maret harga hancurrr closing tanggal april closing kuat ya usa buka tradingnya foto balas foto april sorry typo gara gara rugi kemarin kemarin hmmm kemarin,Negatif
balas trading beli saham naik bayang opportunity loss nungguin harga cutloss dana beli saham uptrend cepat tuh rugi ya entry point pakai analisa bikin trading lempar tanam,Negatif
balas foto kasih contoh alam pribadi ya beli an average down lumayan turun harga marketnya nyampe segitu downtrend reversal cutloss tau cek lihat harga plong hati,Negatif
balas nya kakak turun ayo tungguin nih,Negatif
balas pikir hikmah nya suspend drpd anjlok ikut ihsg anjlog pas buka suspen ngeri,Negatif
pikir hikmah nya suspend drpd anjlok ikut ihsg,Negatif
balas bingung isu digital proyeksi lebay mandiri ngeluarin livin prospek,Negatif
balas gaklah hijau deposito bunga bln langsung potong pjk pph final mil wkkk ihsg merah kuat duit kuat tinggal ngopi,Negatif
saham sangkut crypto marketnya crash jatuh miskin,Negatif
bukti skarang suspand arb,Negatif
cegat semesta mg,Negatif
balas ilmu tingkat cuan tp cl cuan deh,Negatif
balas hijau jual pagi matahari merah ya cuaca gerah,Negatif
balas zp net buy arb habis serok ujung besok naik turun,Negatif
bosennya turun,Negatif
hancur dunia saham pasar kontruksi beli harga,Negatif
balas batas cl orang orang iya bandar tunggu cl saat lihat ihsg merah bikin senyum sukses,Negatif
balas ihsg wis silah hajat hajat duluan minggir tepi ambyar ihsg usang hypenya crypto terima nyata,Negatif
balas iya tau turun nya mantap turun alias dcb inti disiplin cutlo sesi kena cutloss arb tick arb selamat mantap arb ara pusing disiplin,Negatif
mes cl,Negatif
balas rb an tinggal rb an arb,Negatif
arb ndarr,Negatif
rb an tinggal rb an,Negatif
menju arb,Negatif
koit,Negatif
kemarin serok eh turun terkadang sabar konsis bikin mes,Negatif
masuk langsung kasih hadiah arb,Negatif
balas so cerdik gain kali lipat korporasi call wall street savy jang goreng tau value nya ukur nya buble pecah tau,Negatif
balas next jdi,Negatif
balas bersih ya news arb kak,Negatif
ipo gojek tokped buka nyerap dana masyarakat investor nya cape bakar duit kaya ri nya harga nya goreng ya,Negatif
balas skalian bubarin bumn bubarin tuh bpjs,Negatif
balas arb hari klupaan,Negatif
balas skalian bubarin bumn,Negatif
balas skalian bubarin bumn arb hari,Negatif
insider trader nya sih arb in hari rups tau dividen laba naik ampir ya bandar kuasa saham,Negatif
balas ua bad news,Negatif
jebol,Negatif
area main bawa bawah eh rendah ya foto,Negatif
terjun bebas besok terjun nih,Negatif
balas ayo gaskeun break ath minggu volume kak ko takut false break ya turun,Negatif
ya arah arb,Negatif
balas the power of hidden bearish divergence waaahh ihsg bakar waaaa feeling ihsg closing hijau real ihsg bakar lukas,Negatif
balas ya arb rugi akibat sengketa pajak,Negatif
ya arb,Negatif
suspen ya,Negatif
arb,Negatif
rugi,Negatif
balas enteng naik ritel jiper pegang saham lk rugi turun bandar happy pegang harga arb,Negatif
banting nya,Negatif
arb ya,Negatif
balas inj bikin sesi kemarin arb inj arb pa ngk moga mantap arb lihat mantap manya,Negatif
balas beda nasib laba bersih drop laba lesat inj bikin sesi kemarin arb inj arb pa ngk moga mantap,Negatif
balas beda nasib laba bersih drop laba lesat nih haha,Negatif
balas turun nih serok haha kemarin naik beli pas payment devidend turun naik ya haha turun kemarin pas ex date pas payment ngaruh sih,Negatif
balas sengketa pajak masuk th ya impairment loss nya kali ya tahan buku jelas serap industri turun wajar sih covid lesu pajak kemarin putus ya,Negatif
balas nyampe pakde ni po nya jual ku,Negatif
mg tega,Negatif
balas kabar ya info hee moga trigger fund masukin dana segar market ikutin msci semenjak banting dikeluarin naik dimasukin sideway cenderung bearish,Negatif
balas cutloss ya hold jangka jangka butuh duit nya harga pasar harga beli sangkut saham apa duit nya butuh,Netral
balas trading beli saham naik hold siy pas invest jangka siy ok mdhan mantap,Netral
balas foto cutloss ya hold jangka jangka,Netral
target price morgan stanley base case bullish case hold,Netral
balas foto lihat tren pjg naik tp motong suport bpk tetapin berp tolerasi clnya tp masuk tergtg bpk kemn ambil berp balas foto sabar tunggu harga bawa garis suport miring incer daerah situ cuan tergtg kpn masuk kpn konds,Netral
pas devidend turun ya mending average tunggu dividen turun,Netral
balas pilih bijak mg suka guyur kecuali hold for longterm,Netral
news eido hijau besok ihsg rebound hijau,Positif
balas rencana muat ri rencana mampir ci icip icip ri nya terminal ri,Positif
balas wow nih break sky high hayo rajin rajin geser biar athnya mana tau temu,Positif
balas alon alon kak naik biar kelas ama,Positif
ada technical rebound foto,Positif
balas break ath ya potensi naik break ath kali kali lupa ath kali ya,Positif
balas juni ci cicil kasih koreksi ya break ath ya potensi naik,Positif
balas fyi abs rups ri januari beli pas ri ya sila simpul juni ci cicil kasih koreksi ya,Positif
balas ci juni loh bagus sih fyi abs rups ri januari beli pas ri ya sila simpul juni harga,Positif
emng,Positif
kasih info usaha kategori growing companies terima kasih,Positif
peduli asing lokal joget pasar,Positif
balas telkom indonesia mitratel weighs billion ipo harap kena ara ipo us billion,Positif
suspend tau nya,Positif
mai halus pakai ara jilid jilid suspend,Positif
balas tuju deh bilang saham ara corporate action belakang disuspend reason untung yaudh fix besok ara,Positif
balas suspend set kena prikik lancar ara jln kena prikik nya ara gpp naik turun ngegas,Positif
balas kena suspend tau corp action cmiiw tuju deh bilang saham ara corporate action belakang disuspend reason ara,Positif
balas suspend set kena prikik lancar ara jln kena prikik nya kena suspend tau corp action cmiiw,Positif
balas habis bantai keluarin pancing ritel besok jatuh banyak kecuali scalper te tetep top gainer,Positif
besok tebar dividen lumayan ya,Positif
besok rupslb buyback ya,Positif
balas frds senyum porto,Positif
balas loncat pas tutup buy bagi loncat yah deg degan nih,Positif
balas bete indeks haha sangkut no buka desember cuan hehe,Positif
ur close bagus,Positif
loncat pas tutup buy bagi,Positif
balas malem kencengin doa nya ihsg haha biar lebaran kasih thr berkah ngasih thr diskon hu,Positif
malem kencengin doa nya ihsg haha biar lebaran kasih thr berkah,Positif
mantap tuyun smogah ihsg angka cantik,Positif
balas peduli tekan jual ihsg cuan pindah happy cuan ya barang,Positif
asing konsisten beli foto,Positif
tembus ya,Positif
moga,Positif
balas serok teman teman,Positif
balas serok teman teman,Positif
asing manuver angkat saham foto,Positif
balas nya nikah,Positif
ngegas,Positif
balas ipar muat diskon suruh isi full hijau bingung,Positif
hebat ara kali gin,Positif
balas keren,Positif
balas sabar adlh kunci nya jalan,Positif
balas hibur hibur kak,Positif
hibur,Positif
woops hijau,Positif
bolehnyicil,Positif
emiten kuat emiten htf sakti,Positif
kalah aho,Positif
ayooo,Positif
antri kena ya,Positif
serok,Positif
peduli tekan jual ihsg cuan pindah,Positif
iya sih garis ku alert buy,Positif
balas ayo terbang ara,Positif
balas ayo terbang,Positif
trading saham,Positif
balas bandel ihsg kak ihsg mana santai nanjak panik nanjaknya nya gerak ihsg base tanda nanjak kaya,Positif
balas jalan nih,Positif
balas jalan nih,Positif
jalan nih,Positif
rebound yah hu,Positif
balas foto tarik ri korean masuk incar dana rasio,Positif
tarik,Positif
jebol,Positif
balas percaya ci sakti focus nebak index bandel ihsg kak ihsg mana santai nanjak panik nanjaknya santai,Positif
mantap,Positif
cuan take profit moh ah harga mati haha,Positif
ath,Positif
go,Positif
bagus,Positif
curi makan,Positif
balas hehe yaudah lihat nya sesi fa diskon nunggu chart nya bagus nunggu harga naik ya,Positif
naik,Positif
asing net buy,Positif
watchlist,Positif
ayo,Positif
go gogo,Positif
ayo rocket,Positif
harga,Positif
pasar belah ath barusan year low ikut jual snack sampo digital,Positif
harga ya om,Positif
serok nih,Positif
nya ara,Positif
ara ndar rocket rocket,Positif
astaga arb ngebut,Positif
balas to know northstar group stocks refuse to go down watch for oversold stocks moving below lower bollinger bands no lower moga tolak turun,Positif
roket mulu ya,Positif
fase saham ritel depresi panik fear dll fase cyrpto euphoria optimis dll siklus bursa silih ganti bursa bei hancur an tp balik bursa crypto hancur an be guys foto,Negatif
gera liar ca nangkap suspend bilang suspend biar pusing suspend anggap hari puasa,Negatif
balas ngiler ihsg tembus all time high lo habis bantai keluarin pancing ritel besok jatuh banyak kecuali scalper uji,Negatif
balas garuda suntik pol pol an mai dibiarin garuda suntik pen triliun butuh triliun apbd jakarta triliun sanggup perintah suntuk polan apbn sumber dana swf dsb,Negatif
balas garuda suntik pol pol an mai dibiarin,Negatif
balas besok tp ya kak keburu pullback ci kunci nya hilang tp,Negatif
hati incar div banting sakit,Negatif
arb,Negatif
balas ku cl lo cl bro break cl haha,Negatif
ayo henti sinetron hidup realita no,Negatif
balas panik panik panik panik ku cl,Negatif
fear sos kemarin kuat kyaknya,Negatif
balas sangkut cutloss deh crypto alir anti cutloss crypto ama forex mati pakai cutloss haha,Negatif
nasib usaha untung jamin saham naik,Negatif
target turun foto,Negatif
balas bpjs niat masuk krypto bpjs risk profilenya super aggresive nan,Negatif
update ihsg ihsg how low can go,Negatif
balas foto harga jatuh naik bawah harga bpjs tk bandar ambil untung bpjs tk salah kondisi saham acak spy maksud,Negatif
balas bandar culun bandar abis duit,Negatif
bandar culun,Negatif
balas harudnya bandar beroangku tangan panggung ambil iya heran kalah bandar guru bandar,Negatif
harudnya bandar beroangku tangan panggung ambil,Negatif
ayo ayo konsisten terjun bebas nya,Negatif
balas roket mulu ya jual,Negatif
balas tuju cut loss is your friend cutloss wajib klu klu down trend kuat average hasil minus sih sd ihsg turun konsolidasi beres global market,Negatif
balas foto direksi beli saham berita harga naik sbtr tau banting,Negatif
balas loncat yah deg degan nih diakum asing resis naik ya hold besok arah cpt sell tunggu supportnya,Netral
masuk peti gembok sampek,Netral
balas ara gpp naik simpen haha,Netral
balas hu billy the traders go away in may and came back in june apa balas tembus ya hold lebaran kasih thr ntr turun ntr gratis anterin mana,Netral
balas umur panen blom ijabkabul nunggu nya,Netral
sabar adlh kunci nya jalan,Netral
balas disimpen sst biarin cepat naik muat,Netral
balas tenang pinggir gerak tp dikumpulin,Netral
tahan,Netral
balas jebol tunggu hu,Netral
balas lower bb hantam wait until no lower low before entrering lower low ya diam lbb,Netral
balas foto vcp dll rally thank you,Positif
balas lq nya ma besok prank ya bosan still looks kah hu,Positif
balas tp salah tp arah tglnya,Positif
balas asyikk besok mini ngegas,Positif
tolak langsung tancap gas,Positif
moga besok ara,Positif
balas foto tembus bilang pattern candle morning confirm,Positif
ngegasss,Positif
balas reminder northstar kabar suntik dana startup milik erick thohir pt mahaka radio integra tbk beli berita beli klu niscaya dy gerak balas mudah rubah fear greed tinggal request berita cnbc,Positif
balas hihihi iya naik lesat bebrapa tp keren sih naik trsan,Positif
balas februari iya harga an an,Positif
balas emote rocketnya rocket rocket rocket rocket rocket aaaannddd,Positif
juara,Positif
balas topang cantik yep gapernah bohong sih angkat beda angkat dkk,Positif
balas next next emote rocketnya,Positif
next next,Positif
balas topang cantik betullll,Positif
balas topang cantik,Positif
bca balap rebut posisi besar,Positif
serok inves kak,Positif
ara nafsu naik,Positif
balas salah jelasin bagus support resistant area area pintu tabrakin haha iya bagus ngejelasin dynamic support resisten pakai ma insight,Positif
porsi ajar umum cum ri,Positif
nana bilang saham ri pegang tp putus rinya,Positif
feeling tp tp duluklo masuk,Positif
foto,Positif
balas amiiin mei diatad prediksi salah,Positif
balas amiiin amin,Positif
balas amin amiiin,Positif
fokus yes regardless invest or trading pantau big trendnya,Positif
the next,Positif
balas gpp om break nya potensi prediksi sih kuat bkl,Positif
the next,Positif
balas feeling sih iniijo tipis gpp om break nya potensi,Positif
naik puncak iya,Positif
balas aho mudah close om tembus kisar suport br,Positif
balas mudah an senin april aho mudah close om rocket rocket,Positif
balas story ya om nanjak isu merger akuisisi caplok porsi,Positif
balas nunggu bawah ya moga jemput,Positif
balas foto story ya om nanjak isu merger akuisisi,Positif
ok,Positif
balas iya tipe all in sisa dana loss besar desember kepe ajar salah ya kak cl cuan kotos beli,Positif
rocket rocket,Positif
naim pilot supirnya,Positif
tinggal moga hijau royo porto,Positif
balas ko kemarin jual bersih,Positif
saran sih rajin cl so far agustus start modal tumbuh lumayan,Positif
balas mah mending gw november bingung balikkin modal cuan mah gw bdo sih hilang fokus balikin modal resiko revenge trade nekat minus trading fokus bangun porto profit scara konsisten,Positif
tarik sis semongko,Positif
balas tembus ya tp,Positif
haka foto,Positif
ayo nabrak,Positif
tunggu haka foto,Positif
balas tembus ya,Positif
tembus ya,Positif
balas foto haka big akumulasi kemarin kemairn,Positif
net buy foto,Positif
kondisi an kerja usaha ok pandemi,Positif
hari senang pribadi,Positif
haka,Positif
balas iya mending dividen normal sgitu kisar ideal staon sih,Positif
jual lq nya cakep dividen smp cicil,Positif
dividen an dri hrg lumayan,Positif
aowkk naik turun hadeuh average,Positif
angkat indeks langsung rebound,Positif
sentuh ma monthly moga kuat,Positif
balas teman ihsg naik turun main psikologi bikin naik turun murni market big cap bikin naik turun naik turun big cap asing,Positif
semalem posting highest an tv an yahoo fin an,Positif
balas celah ya masuk momen kemarin ambil,Positif
galau shake market,Negatif
guyur hati hati bandar mindahin barang moga uptrend foto,Negatif
balas dampak ihsg ko data inflasi jelek balik market pngn inflasi nya pngn inflasi ngikutin nya wallstreet ya terombang ambing narasi sengaja media ikut trade aja,Negatif
balas its just cycle lupa indeks running november januari cuan nov januari hilang maret april hiks,Negatif
balas malem kencengin doa nya ihsg haha biar lebaran kasih thr berkah hutang ya hu bil,Negatif
balas besok merah kluarin news ritel kabur market belah,Negatif
paham line reader bpk besok hijau jumat ati candle drop,Negatif
balas berat bawah iyah owe pindah duduk gerbong,Negatif
awas bandar ugal an jamgan nasib kaya arb jilid,Negatif
balas naik puncak iya suspend,Negatif
balas nunggu bawah ya iya,Negatif
balas mah mending gw november bingung balikkin modal cuan mah gw bdo sih hilang kejar ruwet bawa enjoy ama pasrah,Negatif
balas bisnis sesal sesal cl hihi,Negatif
bisnis sesal sesal cl hihi,Negatif
balas dividen an dri hrg lumayan tahan div besok banting arb,Negatif
balas big cap bikin naik turun naik turun big cap asing asing net sell pengaruh psikologis bandar ritel sell,Negatif
balas trader investor mati susah tau tuh scr pbv naik susah turun bablas,Negatif
balas fase mana kemarin nulis nada maybe the markets just aren for me capitulation depression,Negatif
balas insight target long runnya ce jebol ma buka gembok kak,Netral
bagus hold sambut lebaran saham konsumer,Netral
balas iya pantau news buyback ss kayak tarik disclaimer on tarik lot rebut,Positif
iya pantau news buyback ss kayak tarik disclaimer on,Positif
balas krena mbak lbih galak galakin haha iya sih tp senang pd yiha sabar ama pdhal rebound tp alam harga analisa pribadi senang cuan emiten ganti,Positif
balas bikin sideway langsung hajar buyback,Positif
balas ayo teman antri koreksi kak rheumasonnya rheumasonnya tp tahap sisa cuan porto nunggu kasih koreksi tp kemarin tp eh kabur tp mayan deh cl ganti,Positif
balas syukur blom kena sakit dianalisa koh aho tebal yakin nya mantep incer tp bikin base masuk terljr masuk sabar,Positif
syukur blom kena sakit dianalisa koh aho tebal yakin nya,Positif
breakout stasiun jadi target foto,Positif
balas blim info ha lap ri kak sila cek idx,Positif
blim info ha lap ri,Positif
networth tau triliun,Positif
balas realita gera hargasaham kaya harga naik kencang ya om,Positif
cl masuk moga putus,Positif
balas dkt ath mantap,Positif
donor ihsg,Positif
balas tuju buyback saham emiten contoh tahan buyback harga saham kemarin jual saham hasil buybacknya simpan sbg saham treasury expired,Positif
balas iya kakak nyanggah pola kakak bilang bikin ssp fase pusing htf ssp fase bagus pantengin salah saran biar fomo htf ssp,Positif
balas saha paham mekanisme coba lihat history sept desember buyback lihat historis harga tuju buyback saham emiten contoh tahan buyback harga saham bawah nilai wajar undervalued,Positif
balas ngarti kakak bagus ya ya tutup sebutin gpp,Positif
regional dukung nih hangseng nikkei tarik moga,Positif
balas tutup cantik guru gemas bikin ssp weekly kak candle,Positif
balas bandar zp kebangentan hu langsung hajar buyback pakai kim eng,Positif
balas tutup cakep nih tutup cantik guru gemas,Positif
bo,Positif
baik tp ya,Positif
balas tutup cakep nih tp amanin cuan,Positif
tutup cakep nih,Positif
ngegas,Positif
balas png bikin sideway langsung hajar,Positif
bk ak surup beli,Positif
kasi beli id jual bentar tinggal naik target menit transaksi,Positif
waw,Positif
rebound,Positif
aduh haka,Positif
kasi beli id jual bentar tinggal naik,Positif
balas png happy cuan,Positif
jarum muncul,Positif
buy if break foto,Positif
ayo sesi,Positif
break foto,Positif
balas agan masuk ya cocol,Positif
masuk tinggi ya,Positif
lomba ri sih bagus,Positif
balas aduh nya ngebut iya ko tuju stabil naik manis sopan ri lanjut berita ara uma balas how high can go ri ngarep harga tebus min,Positif
regional hijau royo digital nih murah sih cmiiw,Positif
balas bareng iya na hey hey haka haka hey heyyy hearts hearts,Positif
balas roket kena roket bablas,Positif
balas ajar tektokan ni amunisi sesi seru ara jarum suntik ara ciiiii,Positif
balas bulan sebentar kak nunggu ri nya cuan beli langsung terbang kak,Positif
balas keren bulan nunggu nya ya bulan sebentar kak nunggu ri,Positif
bandar akumulasi,Positif
balas foto potensi cnh,Positif
balas ya gila rups gana,Positif
ya gila,Positif
foto gendeng modalin kerek hrg sesi,Positif
balas jebol ya ceilingnya nya moga jebol ya nembusin ath nya,Positif
balas ganti ya kak rui gilir yiha yiha always yiha sih,Positif
balas resist kuat support kuat jebol ya ceilingnya,Positif
balas png happy cuan,Positif
balas samenya yiha yiha yiha yiha yiha yiha yiha yiha yiha infinity ganti ya kak rui gilir yiha yiha,Positif
maha brangkat,Positif
balas png happy cuan,Positif
balas hehe hold nih lumayan porto tp hold keras deh ipo gojek nya stock split ri,Positif
balas cusn kotos sewa pesawat pribadi nih lebaran om benhan minggu terbang,Positif
balas bawa rp kapan minggu minggu minggu tau congrats pohai analisa nya on the track,Positif
balas tp ah wahh tp om ben longsor nih kyanya,Positif
tp ah,Positif
dasar naik harga ri kena uma saham naik dasar saham ara kena uma,Positif
ca ca,Positif
how high can go,Positif
balas waduhwaduhh naik trlalu ugal an nih ci kena uma bei suka,Positif
balas waduhwaduhh naik trlalu ugal an nih ci biar kak biar barang harga neng lihat sesi,Positif
waduhwaduhh naik trlalu ugal an nih ci,Positif
diam hijau,Positif
aho senang nih sales nya,Positif
haka,Positif
balas terima kasih berkat hold om mantap ya nya,Positif
balas wmuunya kak bandar akumulasi tunggu kakak cl masuk biar terbang baby chick,Positif
wmuunya kak bandar akumulasi,Positif
mohon maaf senior rumor akusisi,Positif
break resis break resit besok masuk reversal trend,Positif
dividen ya om,Positif
balas,Positif
bentar mudah tarik nih,Positif
balas rumours on the market bidder digital colony naver line range bid sadis masuk akuisisi north group gila akuisisi jual beli usaha,Positif
coal nikel minggir ayam mo tampil,Positif
balas gileeee strong ya,Positif
balas congrats ya aho congratzz,Positif
mantap,Positif
congrats ya,Positif
ara,Positif
balas nama nasib beda resist kuat support kuat,Positif
balas kali ya uji resist muat break ceilingnya hehe,Positif
balas prospek cerah ni ya benhan uptrend tinggalin storynya,Positif
balas minggu kayak konsolidasi kecuali bandar sabar ritel the traders masuk hahahaha pantau sih antri,Positif
balas tiga nih gara pom suhu cuan kotos,Positif
kali ya uji resist,Positif
balas aduh nya ngebut kena tp hu billy skeptis segitu gila tantang ngebut,Positif
ya ampun rocket,Positif
putus doge terbang wkwkk,Positif
balas aduh nya ngebut hu bil favorit ben pakde cik rui,Positif
balas aduh nya ngebut iya niy slow biar jatohnya sakit,Positif
aduh nya ngebut,Positif
balas masuk right issue kasih cuan bahas an ya hehe telat masuk nunggu telat buka laptop tinggal tunggu harga bagus masuk,Positif
akuisisi ya modal limpah after ri ya grup kabar tender offernya,Positif
balas kemarin asing masuk kemarin beli jual sdikitpun bk masuk brosum asing acum nett buy mudah lihat jaga ayo gabung tarrikan guys haka,Positif
volume ya,Positif
balas terima kasih berkat hold tp paruh masuk pas koreksi,Positif
balas guys bk net buy pagi kemarin asing masuk,Positif
yp cuan lebar,Positif
ancang,Positif
bikin support nih minggu,Positif
goreng kakak,Positif
balas mentok resist out ketemu yap tp,Positif
mentok resist out ketemu,Positif
guys bk net buy pagi,Positif
saham naik rf jual nyiapin dana saham diturunin terbang rocket rocket rocket foto,Positif
balas png ayo pelan,Positif
tembus,Positif
balas png matap nih hu bill buy on breakout deh,Positif
nakal,Positif
moga manggung,Positif
moga false promise,Positif
bangunnn,Positif
sales senang,Positif
happy cuan,Positif
balas png happy cuan,Positif
rocket rocket,Positif
go go,Positif
balas keren ya kakak tuh kmren pantau mg haka harga ara puluh ribu lot,Positif
iseng ngegas,Positif
ayo,Positif
ara ndar rocket rocket,Positif
rocket rocket rocket,Positif
bidik naik alias janji janji realize cuan,Positif
rumah potong ayam besar,Positif
balas foto naik kalah hu,Positif
balas coba kasih stock pick dadak bangun silent readernya hehe mayoritas manusia instan kemarin om billy kasi pilih chart stockpick tinggal sesuai ya buy aja nya bagus kemarin,Positif
roket,Positif
balas saran ko my grup coin pegang cuan jual paruh cumdate paruh tebus ri andai ri bagus bersyuku hukum probabilitas habis ri msih naik pke cuan tp beli,Positif
saran ko my grup coin pegang cuan jual paruh cumdate paruh tebus ri andai ri bagus syukur pegang paruh andai ri bapuk ya syukur amanin cuan paruh,Positif
balas besok kuat nanjak ya aho moga besok hijau tembus,Positif
balas miris sukses ri warrantnya kak sempet iseng bikin kalkulasi untung depan tebus rnya,Positif
balas target rebu,Positif
balas btw potensi lo pompom barang,Positif
balas kaya om pas blng rb ahli candle cfa astronomi suara btw potensi lo pompom barang,Positif
balas aladin besok ngegas ngegas pakai rem,Positif
aladin besok ngegas,Positif
besok naik,Positif
balas emgnya suspend iya buka suspend tp buka suspend ara ngegas ngebut sprt,Positif
balas harga nya keluarin report loh kaya om pas blng rb ahli candle cfa astronomi suara,Positif
balas cari saham pundamental bagus hijau screening fundamental kak kepentok fundamental bagus harga makim guyur,Positif
balas foto legend nih balas arb cari saham pundamental bagus hijau,Positif
bandar kasih kode nge bid rb lot,Positif
besok kuat nanjak ya aho,Positif
dadak terbang,Positif
mantab,Positif
balas happy cuan penasaran nama ipo ara tp takut habis naik langsung jual pas sore liatin kayak bid nya ok besok masuk lot aplikasi pakar let your profit run kesini rumor mini ovo lucky me skr an biar lot mini hati senang habis suspend buang takut arb,Positif
happy cuan,Positif
mtpi yes yes,Positif
balas saham bagus skali ara pokoke suspend saham gurih harga sesuai titip iya ya ara gpp santai naik kaya,Positif
foto,Positif
balas png soon to the sun,Positif
ah,Positif
ayo pompomers rekomen,Positif
nya ngegas,Positif
ara ndar rocket rocket,Positif
ngegas,Positif
balas ovo shopee white check wkwkwkwkw lihat animo bgs bursa moncer,Positif
balas rups sih dividen nya sethn kira dpn perak persen,Positif
ayo tuh,Positif
bolak tp,Positif
balas ama cicil smp dividen bos,Positif
balas ama cicil smp dividen rups sih,Positif
cicil dividen trap,Positif
ama cicil smp dividen,Positif
cuan cuann,Positif
slow but foto,Positif
balas ayo naik,Positif
ara,Positif
balas tok rocket rocket rocket haka lo ya lumayan ekor ayam impor,Positif
rocket rocket rocket,Positif
balas lihat weekly handlenya cmiiw,Negatif
balas cnbc update untung cnbc kayak loss wkwkkwk,Negatif
turun ayo,Negatif
suda turun,Negatif
tanda,Negatif
ngegas,Negatif
balas ente kali om haha aq mah santuyyy hehe sih masuk watch list goreng koresterol,Negatif
arb haha,Negatif
